marketing_id,date,channel,spend,impressions,clicks,conversions
M001362,2026-02-28,Meta Ads,15285.49,234532,499,118
M001363,2024-12-31,Affiliate,7137.33,202808,12034,101
M001364,2026-04-11,Affiliate,9751.85,266194,6069,230
M001365,2022-08-17,Referral,30898.02,119446,334,2
M001366,2023-05-06,Email,40964.47,50222,9495,93
M001367,2026-06-02,Meta Ads,1068.63,299475,12565,224
M001368,2024-03-28,Organic Search,40701.47,168310,2710,75
M001369,2022-08-26,Organic Search,37542.21,201021,181,102
M001370,2024-05-23,Affiliate,14500.3,177486,13795,225
M001371,2024-04-01,Referral,33060.66,264322,9825,191
M001372,2025-04-21,Organic Search,31185.64,64512,12327,149
M001373,2026-02-21,Instagram,28231.32,254508,9553,74
M001374,2023-10-23,Referral,12157.71,118688,11758,15
M001375,2023-01-16,Google Ads,21228.27,93942,12403,138
M001376,2024-08-10,Email,11528.26,215234,8167,64
M001377,2023-01-11,Meta Ads,11384.96,106708,13908,230
M001378,2023-07-04,Referral,28647.9,247116,7443,211
M001379,2022-11-11,Meta Ads,41668.97,67085,4242,105
M001380,2022-08-22,Direct,23575.68,44810,11357,200
M001381,2026-05-08,Meta Ads,3765.75,230847,8693,135
M001382,2026-06-03,Affiliate,28969.55,124793,13331,230
M001383,2025-11-06,Direct,10025.89,94266,3822,130
M001384,2026-06-06,Meta Ads,5477.25,11462,10996,56
M001385,2023-03-12,Organic Search,37198.83,128857,9112,173
M001386,2025-01-07,Organic Search,27321.06,255632,635,221
M001387,2026-04-17,Organic Search,9103.9,158382,5761,148
M001388,2024-02-06,Referral,32607.33,68321,6229,183
M001389,2024-04-05,Organic Search,40036.21,127934,12028,16
M001390,2024-06-18,Referral,25755.29,169485,8741,246
M001391,2026-08-01,Direct,35418.64,113835,12959,250
M001392,2026-07-10,Direct,22417.28,84629,12023,95
M001393,2025-03-31,Referral,6369.88,82753,3406,152
M001394,2024-12-15,Referral,30609.84,43742,12225,83
M001395,2022-06-23,Meta Ads,35887.5,284143,617,208
M001396,2026-07-18,Organic Search,10026.28,235636,8242,154
M001397,2024-10-01,Email,1282.41,114040,11136,138
M001398,2026-08-23,Direct,6722.38,114138,521,52
M001399,2024-03-23,Email,29485.75,214870,6138,2
M001400,2022-05-30,Referral,34151.85,170814,9663,208
M001401,2024-06-22,Instagram,9078.57,123372,4371,105
M001402,2025-12-11,Organic Search,4315.18,115891,2209,212
M001403,2023-08-15,Instagram,4478.78,234438,9174,7
M001404,2024-04-09,Referral,41458.08,294961,10396,83
M001405,2025-02-25,Referral,33586.02,103223,2887,208
M001406,2026-02-12,Meta Ads,4872.61,280559,13058,164
M001407,2022-10-15,Meta Ads,38095.94,77592,6969,233
M001408,2025-10-07,Instagram,33802.13,188992,10684,152
M001409,2024-09-20,Google Ads,1486.89,17246,6646,239
M001410,2022-02-27,Affiliate,28641.62,73214,7140,172
M001411,2025-03-18,Google Ads,16587.35,114849,8369,84
M001412,2025-11-15,Instagram,36130.07,29882,2876,172
M001413,2025-01-15,Meta Ads,13065.28,279571,9261,27
M001414,2024-02-29,Direct,29766.16,214230,4485,122
M001415,2023-11-02,Referral,27727.81,143928,5690,7
M001416,2025-07-25,Email,27658.87,242725,1485,225
M001417,2023-09-02,Meta Ads,13787.92,122677,11807,94
M001418,2022-12-08,Affiliate,37356.62,262137,1418,29
M001419,2025-04-29,Instagram,12189.62,293760,1030,85
M001420,2025-11-02,Affiliate,25575.86,12340,2555,161
M001421,2023-06-01,Instagram,3724.78,217907,12261,85
M001422,2023-03-17,Affiliate,2584.53,144047,11049,242
M001423,2025-11-13,Instagram,26130.8,237458,13485,126
M001424,2022-10-29,Google Ads,20861.18,211843,3507,192
M001425,2023-04-05,Instagram,40700.66,298215,4779,5
M001426,2025-06-03,Email,4903.19,102585,8337,31
M001427,2023-02-02,Meta Ads,27142.86,261044,11125,244
M001428,2024-01-16,Direct,21406.12,276771,6031,223
M001429,2025-08-10,Affiliate,36455.43,291971,4205,242
M001430,2023-12-21,Email,14716.42,125552,8645,172
M001431,2026-02-14,Meta Ads,37912.88,236067,9103,191
M001432,2022-04-08,Referral,38743.71,119257,4877,237
M001433,2023-12-26,Email,8447.95,123525,7613,115
M001434,2024-03-25,Referral,2639.73,63300,9765,95
M001435,2026-04-28,Affiliate,32615.22,49485,2251,35
M001436,2025-09-11,Meta Ads,17630.86,233383,6625,247
M001437,2025-12-09,Email,35269.44,256799,11139,139
M001438,2025-05-17,Organic Search,20381.54,56635,6971,18
M001439,2024-12-11,Google Ads,7143.67,72815,8404,243
M001440,2022-06-20,Affiliate,40157.22,96207,775,69
M001441,2024-06-26,Referral,3745.74,151264,9364,83
M001442,2024-07-17,Google Ads,17692.77,153500,7458,245
M001443,2022-03-06,Affiliate,14388.03,12531,12476,238
M001444,2026-05-11,Google Ads,25686.36,79480,3800,17
M001445,2024-02-05,Google Ads,827.68,130490,4347,224
M001446,2026-03-14,Meta Ads,4347.74,38430,7007,157
M001447,2024-06-15,Meta Ads,15573.24,47642,3160,23
M001448,2022-05-18,Affiliate,8675.92,138358,13253,40
M001449,2025-04-17,Meta Ads,10558.92,202699,12073,254
M001450,2022-03-04,Google Ads,34969.11,101515,2335,174
M001451,2022-08-06,Meta Ads,4856.56,54456,8172,127
M001452,2022-06-30,Email,17808.41,199819,7626,91
M001453,2022-11-25,Referral,35964.24,115400,5557,223
M001454,2023-06-01,Direct,38670.26,26127,3172,205
M001455,2023-02-11,Instagram,25184.42,114827,12668,203
M001456,2023-08-31,Meta Ads,37819.76,92695,6938,25
M001457,2024-10-03,Affiliate,34775.14,50124,9889,241
M001458,2025-12-24,Referral,41624.22,123111,7793,32
M001459,2023-07-17,Referral,20384.89,208675,6684,135
M001460,2024-09-19,Meta Ads,21093.24,128969,13679,136
M001461,2022-05-31,Affiliate,25754.73,177489,12778,50
M001462,2024-08-31,Affiliate,6329.45,296988,3386,7
M001463,2022-10-18,Direct,21877.05,15349,11718,213
M001464,2026-04-02,Organic Search,21689.05,10205,11446,55
M001465,2025-05-12,Organic Search,37290.66,10235,12622,78
M001466,2024-06-03,Direct,29428.52,248616,2194,188
M001467,2022-10-15,Google Ads,34088.35,168529,11763,68
M001468,2026-08-23,Organic Search,1580.87,292344,9640,150
M001469,2024-03-12,Google Ads,3918.24,180884,4628,131
M001470,2026-02-14,Google Ads,37797.15,240576,3037,93
M001471,2023-08-27,Direct,18186.93,282045,3460,150
M001472,2026-01-26,Direct,3196.67,58434,7998,45
M001473,2024-02-01,Instagram,4807.67,238487,5189,79
M001474,2022-01-01,Google Ads,20705.8,271958,1244,66
M001475,2026-03-13,Organic Search,37363.76,158213,3750,193
M001476,2023-07-14,Email,21552.62,138297,2967,99
M001477,2023-06-19,Affiliate,40303.1,109874,4727,138
M001478,2025-02-01,Affiliate,24460.64,22965,11691,228
M001479,2022-01-13,Referral,26304.39,158438,1632,15
M001480,2024-02-25,Instagram,28748.53,283772,2238,54
M001481,2026-01-18,Affiliate,35433.34,186703,5161,168
M001482,2025-05-25,Organic Search,19522.9,77346,1937,189
M001483,2025-12-14,Email,41777.89,115518,3961,95
M001484,2023-04-30,Instagram,40097.17,284174,6568,156
M001485,2026-02-15,Referral,39961.1,148970,4281,109
M001486,2023-12-01,Email,16399.36,268810,10642,44
M001487,2023-06-22,Meta Ads,22236.85,84743,1487,131
M001488,2023-09-12,Email,39606.8,132708,11928,188
M001489,2025-05-31,Affiliate,21076.37,171716,152,136
M001490,2026-08-26,Affiliate,39566.53,135404,7326,85
M001491,2022-01-21,Google Ads,41834.98,286361,4693,3
M001492,2025-01-29,Affiliate,5270.97,18820,6046,154
M001493,2022-01-11,Meta Ads,26760.3,190844,4845,25
M001494,2023-05-12,Direct,3586.1,273922,2002,190
M001495,2022-07-20,Referral,41213.6,52605,11342,90
M001496,2023-07-01,Referral,34711.46,54983,7089,63
M001497,2025-01-10,Affiliate,38415.57,98314,7753,41
M001498,2022-05-10,Instagram,23691.02,16820,690,24
M001499,2025-06-29,Email,6286.72,253880,8776,47
M001500,2022-03-18,Email,8347.63,225811,2196,45
M001501,2022-08-23,Email,34472.78,296446,1640,189
M001502,2024-12-22,Organic Search,27112.51,96280,12148,115
M001503,2025-10-09,Meta Ads,8589.53,198529,687,57
M001504,2022-02-19,Meta Ads,2332.94,112056,2365,99
M001505,2022-05-02,Google Ads,17068.32,48500,6901,161
M001506,2022-08-31,Instagram,26713.33,264584,11376,194
M001507,2025-03-03,Google Ads,34997.08,212598,6551,86
M001508,2024-02-18,Instagram,41386.78,176046,285,255
M001509,2026-08-22,Referral,32098.7,72833,5907,233
M001510,2025-02-17,Instagram,29210.75,128415,3629,102
M001511,2024-05-31,Google Ads,4394.5,109787,5268,89
M001512,2022-03-09,Meta Ads,12958.56,4796,11804,45
M001513,2022-07-06,Referral,36639.47,188091,1840,196
M001514,2024-07-30,Direct,5987.98,160421,7689,142
M001515,2023-04-08,Meta Ads,39572.93,85369,9156,256
M001516,2024-03-19,Direct,8047.85,63056,3209,87
M001517,2024-10-23,Organic Search,1966.33,180048,7930,187
M001518,2024-10-02,Direct,24077.57,296380,12738,225
M001519,2025-01-09,Affiliate,37286.17,125839,12528,100
M001520,2022-07-23,Email,16007.46,13110,3872,183
M001521,2022-07-26,Google Ads,3709.19,83399,8215,206
M001522,2025-01-26,Email,6396.98,269938,1495,19
M001523,2022-02-10,Affiliate,12635.34,140885,6926,171
M001524,2025-09-14,Meta Ads,36177.08,202412,2295,85
M001525,2025-02-03,Instagram,10023.46,189513,10985,227
M001526,2024-04-05,Instagram,27244.65,152445,987,57
M001527,2022-12-26,Direct,34084.15,36960,2675,40
M001528,2026-07-28,Direct,35289.53,284336,435,118
M001529,2022-06-28,Affiliate,37359.7,133862,2029,215
M001530,2022-05-28,Meta Ads,31444.86,32140,5613,145
M001531,2023-11-22,Affiliate,38252.57,63240,6733,179
M001532,2022-01-13,Referral,12681.53,120116,12424,79
M001533,2025-02-05,Instagram,22296.5,274763,12320,254
M001534,2025-03-17,Referral,1603.23,86825,4885,190
M001535,2022-01-25,Google Ads,14043.35,177068,6370,18
M001536,2025-10-19,Instagram,17104.06,185890,9218,28
M001537,2026-02-25,Affiliate,29349.87,128035,247,206
M001538,2024-05-25,Instagram,35165.03,29261,234,247
M001539,2026-01-13,Meta Ads,20341.93,160961,6579,222
M001540,2025-10-28,Meta Ads,28968.9,12169,6019,207
M001541,2023-11-19,Affiliate,33743.58,32113,3704,198
M001542,2022-05-19,Referral,7095.66,136029,3628,251
M001543,2024-09-03,Instagram,14408.26,224392,11460,105
M001544,2024-01-22,Email,2518.31,177370,6086,31
M001545,2023-09-25,Referral,27740.53,21904,13450,177
M001546,2025-01-25,Affiliate,5325.11,72074,3984,16
M001547,2023-01-10,Meta Ads,5293.26,244767,165,171
M001548,2023-12-24,Organic Search,11391.13,30519,915,256
M001549,2022-04-15,Meta Ads,29723.78,221882,13211,104
M001550,2025-02-18,Email,1950.58,146528,6939,171
M001551,2025-10-23,Instagram,39331.04,148896,10319,163
M001552,2022-09-06,Organic Search,6484.89,62914,8705,160
M001553,2023-05-02,Meta Ads,20898.99,265230,4966,36
M001554,2024-09-17,Affiliate,25429.35,89393,10182,129
M001555,2023-01-15,Referral,36664.99,58774,3119,242
M001556,2023-11-07,Google Ads,15117.33,286629,7832,154
M001557,2025-11-11,Google Ads,35830.28,126167,5042,68
M001558,2022-02-04,Meta Ads,16637.22,94218,4468,124
M001559,2024-06-21,Referral,7127.11,99109,5636,35
M001560,2024-12-15,Referral,30544.49,242843,8715,49
M001561,2023-03-31,Meta Ads,21568.62,229622,9414,242
M001562,2025-08-30,Meta Ads,10372.23,254918,2257,239
M001563,2022-05-10,Meta Ads,11625.09,273934,3331,135
M001564,2024-06-09,Email,970.83,107751,11686,180
M001565,2025-09-28,Email,14280.93,162416,7768,62
M001566,2025-07-22,Meta Ads,30571.49,225574,7531,18
M001567,2022-11-12,Meta Ads,5090.31,291566,6299,150
M001568,2022-09-09,Instagram,33352.11,271892,7311,135
M001569,2025-12-03,Organic Search,10822.77,21126,2189,2
M001570,2025-11-23,Referral,3494.95,150700,12483,168
M001571,2023-06-14,Organic Search,24455.41,83925,434,214
M001572,2026-05-26,Instagram,1798.59,166052,5983,247
M001573,2023-07-25,Meta Ads,9912.12,228435,11521,245
M001574,2025-07-01,Affiliate,16340.09,36472,1754,245
M001575,2024-08-23,Instagram,12282.93,219978,2498,6
M001576,2024-03-21,Organic Search,29084.08,19177,5429,167
M001577,2026-08-29,Affiliate,15945.52,47348,7964,137
M001578,2022-06-28,Direct,3257.24,152062,6527,183
M001579,2022-07-31,Google Ads,24188.54,214226,8818,31
M001580,2022-04-27,Direct,21674.47,285249,1949,75
M001581,2022-02-19,Direct,21503.01,289986,12075,203
M001582,2023-02-27,Meta Ads,36722.94,73179,1849,48
M001583,2024-06-28,Email,25683.2,242902,4420,190
M001584,2026-05-16,Referral,10322.7,121165,4361,185
M001585,2023-04-27,Direct,19346.37,62549,10615,204
M001586,2023-11-16,Google Ads,1916.69,206449,4171,103
M001587,2024-09-18,Direct,35113.16,63612,2303,144
M001588,2023-11-14,Meta Ads,19365.15,125733,12104,247
M001589,2022-12-06,Direct,8787.17,74759,12936,194
M001590,2022-10-22,Affiliate,24951.51,94623,3637,36
M001591,2026-04-11,Google Ads,37519.42,77566,130,102
M001592,2025-01-28,Meta Ads,9945.58,186704,8619,150
M001593,2025-07-22,Instagram,14768.72,47457,6934,242
M001594,2023-11-29,Meta Ads,36718.13,228518,7941,78
M001595,2022-07-24,Meta Ads,15769.3,289005,8478,85
M001596,2022-10-10,Organic Search,6439.19,226275,13827,221
M001597,2025-07-04,Direct,8808.99,61929,3030,173
M001598,2023-05-26,Email,2712.33,255337,7712,252
M001599,2026-05-17,Email,37791.51,291204,13153,26
M001600,2022-04-23,Organic Search,16689.06,111081,7328,210
M001601,2024-08-12,Affiliate,5247.41,202467,1147,22
M001602,2024-08-21,Direct,14072.51,135819,353,214
M001603,2024-06-06,Meta Ads,5222.89,157261,10504,162
M001604,2023-12-11,Affiliate,15197.95,230611,5564,176
M001605,2022-08-28,Affiliate,15026.69,256513,3145,224
M001606,2025-07-07,Affiliate,14776.63,281339,6729,78
M001607,2022-11-20,Referral,1719.6,25540,5650,51
M001608,2022-02-05,Meta Ads,1118.11,234659,12507,157
M001609,2026-06-09,Instagram,34568.85,155814,2380,2
M001610,2024-08-14,Email,6159.31,13047,6540,66
M001611,2022-03-23,Direct,26644.52,31447,9834,194
M001612,2024-07-09,Email,40367.01,264999,13342,169
M001613,2025-09-13,Meta Ads,30636.84,143233,7459,111
M001614,2025-07-05,Instagram,23771.57,186227,2365,100
M001615,2026-08-14,Direct,21948.32,222918,1597,93
M001616,2026-08-09,Affiliate,24978.72,207400,2204,16
M001617,2026-04-27,Direct,15779.92,95286,7275,46
M001618,2026-03-10,Organic Search,38417.41,263035,5163,72
M001619,2023-01-04,Google Ads,35532.06,220733,9679,15
M001620,2025-09-13,Referral,4044.11,148054,11731,54
M001621,2024-10-07,Referral,24862.92,275858,10831,62
M001622,2024-12-15,Affiliate,37659.68,263836,13772,71
M001623,2025-04-06,Meta Ads,20398.84,98729,9124,13
M001624,2026-02-04,Meta Ads,1240.3,229916,13950,114
M001625,2024-06-06,Referral,13677.04,278840,9483,184
M001626,2022-08-23,Email,4244.04,234220,11012,232
M001627,2022-04-28,Email,16678.89,4769,2929,116
M001628,2023-09-17,Direct,920.47,124497,6883,101
M001629,2023-12-20,Instagram,40183.2,294318,2352,130
M001630,2026-07-18,Meta Ads,40860.59,63843,435,197
M001631,2024-05-10,Direct,33174.81,224549,6142,168
M001632,2026-04-04,Email,38021.88,82684,8897,255
M001633,2025-11-14,Organic Search,9810.2,6351,3151,240
M001634,2024-02-14,Referral,38089.97,62032,10463,22
M001635,2024-12-14,Direct,40893.98,154934,11996,81
M001636,2022-05-12,Meta Ads,38426.31,266769,3917,63
M001637,2025-11-25,Referral,32613.26,60200,3299,18
M001638,2024-10-18,Affiliate,20769.25,9421,304,141
M001639,2022-04-09,Organic Search,13208.53,62637,1938,223
M001640,2022-09-09,Direct,13167.5,267609,4418,65
M001641,2024-03-31,Email,4712.47,135933,13086,76
M001642,2025-03-16,Referral,34421.04,187077,1378,243
M001643,2022-09-04,Organic Search,25895.62,135499,8024,239
M001644,2026-08-14,Affiliate,27026.47,216830,4485,184
M001645,2024-11-07,Referral,23805.93,4152,7332,200
M001646,2025-02-17,Referral,23095.64,259604,13388,86
M001647,2022-12-30,Referral,31977.22,90541,2743,203
M001648,2026-05-25,Affiliate,38900.87,61804,4583,186
M001649,2024-06-18,Referral,9459.91,18368,7953,149
M001650,2026-04-06,Instagram,27537.69,216386,3154,114
M001651,2022-11-22,Referral,38000.7,222349,9855,192
M001652,2022-03-21,Affiliate,25508.96,121865,10991,127
M001653,2024-03-19,Direct,32340.24,206006,13370,164
M001654,2026-04-11,Referral,10131.26,99538,13626,29
M001655,2023-09-21,Meta Ads,18470.04,117224,8431,168
M001656,2024-10-25,Instagram,34369.93,162184,3316,65
M001657,2026-07-24,Referral,890.41,243216,11392,169
M001658,2022-04-27,Email,39739.59,160536,308,219
M001659,2025-12-25,Google Ads,23683.33,102675,4081,252
M001660,2022-10-16,Email,41750.09,173658,4934,163
M001661,2023-08-08,Referral,28994.67,231626,13033,56
M001662,2024-12-20,Instagram,9157.54,11532,13717,39
M001663,2026-04-07,Referral,40649.37,297637,9886,44
M001664,2024-06-18,Direct,37061.38,106399,4737,58
M001665,2023-10-12,Google Ads,36686.92,212494,8302,244
M001666,2024-10-30,Email,9065.33,165921,10706,12
M001667,2025-07-01,Instagram,18777.45,131413,6097,64
M001668,2026-07-24,Referral,39533.5,119328,7334,107
M001669,2025-08-08,Instagram,10633.11,77227,5054,98
M001670,2022-09-26,Google Ads,34990.56,223160,12374,25
M001671,2025-02-11,Affiliate,19930.44,240942,8081,217
M001672,2022-02-16,Organic Search,16013.23,31885,3621,151
M001673,2024-07-11,Affiliate,6348.07,58549,11449,85
M001674,2025-07-29,Direct,26589.58,265743,13864,83
M001675,2025-02-06,Google Ads,36883.01,133180,1593,196
M001676,2023-05-10,Instagram,29630.12,139915,13585,155
M001677,2023-07-20,Instagram,6604.55,241512,7911,38
M001678,2023-10-03,Direct,5220.18,52525,1030,76
M001679,2024-06-27,Meta Ads,41852.83,20939,13126,79
M001680,2024-01-01,Instagram,32300.39,241953,8124,138
M001681,2022-02-21,Direct,874.58,133258,5951,127
M001682,2023-01-09,Organic Search,29080.31,238652,8948,104
M001683,2025-02-20,Referral,23563.62,164520,12316,131
M001684,2025-05-07,Meta Ads,24105.8,184279,1798,152
M001685,2026-08-19,Referral,26328.02,122517,10275,26
M001686,2022-12-21,Email,1760.41,237982,7806,152
M001687,2026-08-06,Referral,34864.48,12434,202,129
M001688,2023-09-03,Affiliate,13108.32,105470,1692,6
M001689,2024-05-20,Affiliate,32373.11,79925,4158,26
M001690,2023-04-23,Organic Search,21172.85,70408,12460,233
M001691,2022-02-03,Meta Ads,28454.07,66255,11802,10
M001692,2025-01-31,Direct,21211.34,128059,13209,141
M001693,2023-12-06,Referral,31662.57,296251,12493,210
M001694,2022-08-29,Organic Search,11848.42,10633,1855,161
M001695,2025-01-28,Affiliate,17520.94,165709,13932,145
M001696,2025-02-16,Affiliate,23864.04,237009,7620,167
M001697,2025-03-29,Email,30122.61,296737,4551,259
M001698,2022-11-16,Google Ads,20961.42,218786,4336,250
M001699,2022-01-22,Organic Search,10452.29,22620,7508,102
M001700,2026-08-29,Google Ads,23364.93,274828,12224,191
M001701,2024-01-21,Organic Search,19211.62,289067,9635,21
M001702,2023-06-16,Email,29131.46,24870,8879,58
M001703,2025-02-20,Organic Search,29284.19,106292,7454,7
M001704,2022-02-02,Affiliate,33898.16,60870,2124,253
M001705,2022-09-18,Direct,23268.86,297228,11113,240
M001706,2024-02-03,Referral,7752.27,178402,13474,134
M001707,2025-01-23,Instagram,4830.94,151409,3715,83
M001708,2022-09-14,Email,12152.41,135544,7339,15
M001709,2024-12-17,Google Ads,23922.82,121273,5313,137
M001710,2026-05-15,Referral,38452.38,91519,8064,101
M001711,2026-03-09,Google Ads,19925.14,22953,3848,216
M001712,2023-10-08,Direct,8220.46,138923,9088,202
M001713,2025-08-01,Organic Search,36893.23,132055,9861,92
M001714,2022-02-22,Instagram,16137.67,118928,5363,18
M001715,2022-06-03,Instagram,25229.53,269934,2102,161
M001716,2026-01-17,Organic Search,20695.17,187165,9831,65
M001717,2024-06-24,Referral,8900.83,260897,5612,253
M001718,2026-06-15,Email,38616.41,143000,11336,42
M001719,2023-06-09,Google Ads,2133.65,225485,9043,80
M001720,2023-07-26,Organic Search,22101.47,202425,2733,41
M001721,2024-03-29,Direct,34716.67,116877,9990,183
M001722,2025-08-04,Instagram,16680.61,45545,13586,233
M001723,2022-01-11,Email,15782.49,291137,13796,174
M001724,2024-09-03,Affiliate,1927.73,89574,1418,27
M001725,2024-11-03,Organic Search,41318.48,22931,11645,227
M001726,2023-04-23,Meta Ads,40983.14,122283,5856,131
M001727,2024-02-28,Referral,32625.36,78741,7053,204
M001728,2024-10-29,Organic Search,1168.66,154304,221,176
M001729,2022-07-17,Direct,23404.69,66295,11098,102
M001730,2025-08-02,Referral,1038.6,84691,7963,23
M001731,2026-04-06,Google Ads,39342.04,261388,11287,142
M001732,2024-12-21,Meta Ads,32328.62,143227,13964,68
M001733,2023-03-21,Instagram,2499.13,107487,5589,46
M001734,2025-08-16,Direct,4897.85,91726,5791,116
M001735,2026-02-11,Meta Ads,22916.86,242011,6537,203
