order_id,customer_id,order_date,payment_method,marketing_channel,order_status,subtotal,discount,shipping_revenue,revenue,cost,profit
O0007026,C002134,2022-10-30,Credit Card,Meta Ads,Completed,5819.32,107.38,0,5711.93,2408.72,3303.21
O0007027,C004945,2025-11-20,UPI,Meta Ads,Returned,1796.74,0.0,99,1895.74,1027.74,868.0
O0007028,C003100,2022-01-07,Wallet,Email,Completed,1044.02,55.06,99,1087.96,556.36,531.6
O0007029,C001258,2023-04-01,UPI,Affiliate,Completed,2765.74,450.75,0,2314.99,1904.59,410.4
O0007030,C002327,2026-02-19,UPI,Direct,Completed,887.0,59.75,99,926.25,443.14,483.11
O0007031,C004386,2024-06-16,UPI,Google Ads,Completed,2636.88,172.16,0,2464.72,1467.75,996.97
O0007032,C000205,2024-11-19,UPI,Instagram,Completed,5492.12,1019.7,0,4472.42,2885.04,1587.38
O0007033,C000427,2025-10-08,Credit Card,Google Ads,Completed,708.56,89.21,99,718.35,367.74,350.61
O0007034,C000305,2023-09-19,Credit Card,Direct,Completed,23121.36,2611.07,0,20510.29,15586.06,4924.23
O0007035,C003008,2023-04-06,UPI,Instagram,Completed,2851.01,156.75,0,2694.26,1785.7,908.56
O0007036,C002884,2022-05-09,Credit Card,Email,Completed,11228.61,1310.53,0,9918.08,5899.46,4018.62
O0007037,C001746,2023-03-22,UPI,Email,Completed,381.6,48.61,99,431.99,224.48,207.51
O0007038,C000084,2026-07-02,UPI,Direct,Completed,9834.21,286.98,0,9547.23,5349.96,4197.27
O0007039,C004514,2024-10-13,Wallet,Affiliate,Completed,2250.23,297.63,99,2051.6,1083.72,967.88
O0007040,C000448,2024-12-11,Wallet,Google Ads,Completed,8472.54,205.06,0,8267.47,4768.95,3498.52
O0007041,C001653,2025-03-18,UPI,Direct,Completed,2444.24,161.56,99,2381.68,1657.26,724.42
O0007042,C003657,2022-09-07,PayPal,Meta Ads,Returned,3777.5,163.71,0,3613.79,1903.18,1710.61
O0007043,C002208,2022-09-14,Wallet,Meta Ads,Processing,734.12,0.0,99,833.12,519.68,313.44
O0007044,C001599,2026-01-12,UPI,Organic Search,Completed,592.41,129.43,99,561.98,381.42,180.56
O0007045,C000460,2025-08-08,Debit Card,Instagram,Completed,13269.22,1484.77,0,11784.45,8966.56,2817.89
O0007046,C002300,2022-07-25,Credit Card,Affiliate,Returned,9273.14,334.16,0,8938.98,4929.3,4009.68
O0007047,C001519,2022-03-30,UPI,Referral,Processing,18260.22,983.51,0,17276.71,11306.1,5970.61
O0007048,C003589,2026-03-30,PayPal,Google Ads,Completed,11258.32,1824.01,0,9434.31,5646.94,3787.37
O0007049,C001253,2025-12-31,PayPal,Organic Search,Completed,56948.44,7552.11,0,49396.33,27040.19,22356.14
O0007050,C003827,2025-10-06,Wallet,Email,Returned,9281.43,914.74,0,8366.7,3560.73,4805.97
O0007051,C003729,2023-05-24,UPI,Instagram,Processing,3500.06,220.7,0,3279.36,2378.72,900.64
O0007052,C004997,2024-08-18,UPI,Direct,Returned,3769.21,0.0,0,3769.21,2337.64,1431.57
O0007053,C001517,2022-04-21,Credit Card,Meta Ads,Completed,6063.92,983.54,0,5080.38,3760.4,1319.98
O0007054,C004283,2023-02-17,Debit Card,Email,Completed,908.33,138.52,99,868.81,563.45,305.36
O0007055,C003911,2026-01-04,Cash on Delivery,Affiliate,Returned,3068.43,588.43,0,2480.0,1812.51,667.49
O0007056,C003474,2023-11-06,Credit Card,Meta Ads,Completed,30897.25,5541.32,0,25355.93,13199.14,12156.79
O0007057,C003779,2023-09-01,UPI,Meta Ads,Completed,2901.49,420.11,0,2481.38,1678.92,802.46
O0007058,C001932,2023-02-25,UPI,Meta Ads,Cancelled,8680.78,817.9,0,7862.88,6159.51,1703.37
O0007059,C001535,2025-08-12,PayPal,Google Ads,Completed,10088.45,1440.53,0,8647.92,6763.05,1884.87
O0007060,C002209,2025-10-22,Cash on Delivery,Google Ads,Completed,1890.75,301.98,99,1687.77,935.85,751.92
O0007061,C001236,2024-09-20,PayPal,Meta Ads,Processing,9256.09,1768.97,0,7487.12,5432.78,2054.34
O0007062,C002634,2025-11-11,Cash on Delivery,Meta Ads,Completed,4703.95,284.59,0,4419.36,2493.95,1925.41
O0007063,C000219,2025-07-02,Cash on Delivery,Meta Ads,Completed,600.81,51.36,99,648.45,297.6,350.85
O0007064,C004243,2025-09-05,Debit Card,Google Ads,Completed,487.41,47.14,99,539.27,303.15,236.12
O0007065,C001223,2023-05-11,PayPal,Google Ads,Returned,1772.16,108.34,99,1762.82,898.09,864.73
O0007066,C000218,2023-03-18,UPI,Meta Ads,Completed,4050.17,899.67,0,3150.5,2292.39,858.11
O0007067,C001090,2025-04-18,Debit Card,Organic Search,Processing,459.16,62.85,99,495.31,294.6,200.71
O0007068,C004059,2024-05-22,Debit Card,Direct,Completed,1019.26,39.11,99,1079.15,720.14,359.01
O0007069,C001121,2023-04-25,UPI,Meta Ads,Completed,21328.28,3302.03,0,18026.25,12103.52,5922.73
O0007070,C003419,2022-05-30,Debit Card,Google Ads,Refunded,146975.34,29959.58,0,117015.76,81041.24,35974.52
O0007071,C003109,2025-02-10,Credit Card,Direct,Completed,1865.92,402.77,99,1562.15,1163.75,398.4
O0007072,C001099,2025-05-11,Credit Card,Referral,Completed,209.85,36.11,99,272.74,101.27,171.47
O0007073,C004680,2023-09-07,UPI,Meta Ads,Completed,284.02,22.7,99,360.32,142.2,218.12
O0007074,C003534,2024-06-09,UPI,Meta Ads,Completed,1295.59,108.24,99,1286.35,962.85,323.5
O0007075,C002940,2025-05-21,Cash on Delivery,Google Ads,Completed,648.94,43.61,99,704.33,446.34,257.99
O0007076,C004048,2022-08-01,UPI,Email,Returned,2620.08,0.0,0,2620.08,1779.63,840.45
O0007077,C000592,2022-12-08,Debit Card,Email,Processing,114692.3,24645.51,0,90046.79,52083.07,37963.72
O0007078,C002856,2024-04-05,Cash on Delivery,Referral,Completed,3110.9,98.06,0,3012.84,2355.34,657.5
O0007079,C002019,2022-11-14,Debit Card,Email,Completed,1887.64,68.93,99,1917.71,814.79,1102.92
O0007080,C004329,2025-06-05,PayPal,Organic Search,Completed,32176.52,5297.27,0,26879.25,16407.02,10472.23
O0007081,C002259,2024-03-01,Debit Card,Google Ads,Completed,1252.35,37.17,99,1314.18,951.24,362.94
O0007082,C000380,2023-01-11,UPI,Organic Search,Completed,2577.84,710.69,0,1867.15,1436.07,431.08
O0007083,C004608,2022-02-22,Cash on Delivery,Organic Search,Completed,33582.04,293.72,0,33288.32,22925.0,10363.32
O0007084,C002083,2024-11-27,Debit Card,Google Ads,Completed,6932.77,1009.45,0,5923.32,3603.87,2319.45
O0007085,C000923,2025-01-16,UPI,Meta Ads,Completed,28857.2,43.71,0,28813.49,17970.95,10842.54
O0007086,C004608,2024-04-17,UPI,Email,Completed,1234.7,194.2,99,1139.5,931.53,207.97
O0007087,C002300,2024-06-29,Debit Card,Affiliate,Cancelled,4895.67,189.18,0,4706.49,3163.41,1543.08
O0007088,C004157,2025-08-12,Credit Card,Google Ads,Returned,4435.04,1040.39,0,3394.65,2624.85,769.8
O0007089,C000100,2023-09-04,Credit Card,Meta Ads,Completed,40340.19,3714.75,0,36625.44,26816.43,9809.01
O0007090,C000797,2022-06-02,Credit Card,Meta Ads,Completed,16088.26,294.36,0,15793.9,8203.51,7590.39
O0007091,C004056,2023-02-26,Debit Card,Referral,Completed,1778.22,214.55,99,1662.67,1056.0,606.67
O0007092,C001808,2026-08-25,Credit Card,Instagram,Completed,16884.82,841.01,0,16043.81,9752.02,6291.79
O0007093,C001537,2026-06-11,UPI,Email,Completed,4303.48,168.02,0,4135.46,2976.96,1158.5
O0007094,C001730,2024-01-01,PayPal,Instagram,Completed,874.38,43.05,99,930.33,553.32,377.01
O0007095,C003772,2024-11-06,UPI,Direct,Completed,53578.55,7552.88,0,46025.66,21318.36,24707.3
O0007096,C002214,2023-10-13,UPI,Email,Returned,77326.9,16020.27,0,61306.63,33107.76,28198.87
O0007097,C003493,2022-04-29,Debit Card,Email,Completed,897.22,58.19,99,938.03,671.04,266.99
O0007098,C004719,2024-04-29,Cash on Delivery,Meta Ads,Completed,17383.44,2911.28,0,14472.16,9767.13,4705.03
O0007099,C002194,2022-08-30,Credit Card,Organic Search,Processing,334.24,33.24,99,400.0,220.36,179.64
O0007100,C000579,2025-07-15,Credit Card,Direct,Completed,5418.19,533.39,0,4884.8,2817.53,2067.27
O0007101,C002309,2024-06-26,PayPal,Email,Completed,1412.19,132.74,99,1378.45,1042.23,336.22
O0007102,C001595,2024-03-16,Cash on Delivery,Instagram,Completed,6055.27,662.68,0,5392.59,4065.46,1327.13
O0007103,C001603,2026-03-11,Credit Card,Direct,Completed,4184.22,816.09,0,3368.13,2915.49,452.64
O0007104,C000797,2024-01-21,PayPal,Instagram,Completed,688.74,16.56,99,771.18,441.9,329.28
O0007105,C001042,2023-01-03,UPI,Email,Completed,12503.76,1328.74,0,11175.02,7064.82,4110.2
O0007106,C000787,2024-07-14,UPI,Google Ads,Completed,635.38,67.79,99,666.59,315.5,351.09
O0007107,C000780,2024-06-23,Debit Card,Organic Search,Completed,14282.79,2093.76,0,12189.03,9027.91,3161.12
O0007108,C005050,2023-02-05,UPI,Direct,Completed,17920.34,2414.35,0,15505.99,13000.58,2505.41
O0007109,C002619,2025-10-19,UPI,Direct,Completed,17933.02,1238.46,0,16694.56,8745.12,7949.44
O0007110,C004549,2022-05-21,PayPal,Google Ads,Completed,253.23,19.45,99,332.78,170.2,162.58
O0007111,C002195,2023-09-28,Debit Card,Organic Search,Completed,9500.9,1827.72,0,7673.18,4603.28,3069.9
O0007112,C002633,2026-04-22,Cash on Delivery,Direct,Completed,18941.2,0.0,0,18941.2,12632.15,6309.05
O0007113,C002427,2025-12-03,UPI,Affiliate,Completed,1595.3,131.69,99,1562.62,750.73,811.89
O0007114,C004255,2025-02-25,UPI,Google Ads,Completed,508.32,26.07,99,581.25,295.9,285.35
O0007115,C004911,2023-09-05,Credit Card,Organic Search,Completed,33769.64,422.5,0,33347.14,19504.04,13843.1
O0007116,C002027,2023-07-27,PayPal,Email,Completed,5585.35,376.99,0,5208.36,3385.18,1823.18
O0007117,C005126,2023-06-13,Credit Card,Meta Ads,Completed,16304.82,1942.16,0,14362.66,10941.18,3421.48
O0007118,C003191,2023-05-19,UPI,Instagram,Completed,38283.96,3850.03,0,34433.93,23644.76,10789.17
O0007119,C004816,2024-05-27,UPI,Meta Ads,Completed,7709.35,0.0,0,7709.35,4869.76,2839.59
O0007120,C002235,2026-03-14,Credit Card,Google Ads,Refunded,4383.11,11.97,0,4371.14,2525.0,1846.14
O0007121,C001908,2024-05-15,UPI,Direct,Completed,2927.43,761.41,0,2166.02,1552.98,613.04
O0007122,C000738,2026-04-23,Credit Card,Google Ads,Completed,193.93,15.87,99,277.06,109.41,167.65
O0007123,C001326,2025-10-28,Credit Card,Email,Completed,849.66,43.81,99,904.85,466.9,437.95
O0007124,C004206,2022-12-08,Cash on Delivery,Google Ads,Completed,2077.36,350.86,99,1825.5,792.96,1032.54
O0007125,C003364,2023-01-22,UPI,Meta Ads,Refunded,1915.42,97.8,99,1916.62,1365.55,551.07
O0007126,C001076,2022-03-27,PayPal,Google Ads,Completed,6502.71,318.74,0,6183.97,3600.45,2583.52
O0007127,C003911,2025-04-15,Credit Card,Google Ads,Completed,385.8,67.52,99,417.28,248.67,168.61
O0007128,C005080,2025-12-15,Credit Card,Email,Completed,5121.2,772.53,0,4348.67,2675.64,1673.03
O0007129,C000427,2025-03-14,Debit Card,Instagram,Completed,14790.61,2146.71,0,12643.9,9667.96,2975.94
O0007130,C001413,2022-04-22,Cash on Delivery,Direct,Cancelled,24208.84,3951.21,0,20257.63,15478.28,4779.35
O0007131,C000808,2023-08-22,PayPal,Google Ads,Refunded,1230.53,30.74,99,1298.79,893.75,405.04
O0007132,C004441,2025-05-31,UPI,Direct,Completed,1373.72,0.0,99,1472.72,943.9,528.82
O0007133,C003921,2022-01-13,UPI,Meta Ads,Completed,1436.91,219.08,99,1316.83,1080.4,236.43
O0007134,C000817,2023-06-04,PayPal,Organic Search,Completed,2023.97,372.59,99,1750.38,1377.49,372.89
O0007135,C004613,2025-01-08,Debit Card,Google Ads,Cancelled,2199.39,260.39,99,2038.0,1247.1,790.9
O0007136,C002055,2024-09-08,Debit Card,Direct,Completed,798.33,13.17,99,884.16,478.95,405.21
O0007137,C003052,2025-11-14,PayPal,Direct,Completed,1193.78,0.0,99,1292.78,603.8,688.98
O0007138,C000343,2022-10-21,Credit Card,Email,Cancelled,57518.68,4058.45,0,53460.23,25522.57,27937.66
O0007139,C004444,2022-01-05,UPI,Instagram,Refunded,8083.52,432.09,0,7651.43,5076.88,2574.55
O0007140,C000037,2026-05-18,Cash on Delivery,Meta Ads,Completed,4610.8,173.99,0,4436.81,3273.73,1163.08
O0007141,C000341,2023-02-22,Credit Card,Google Ads,Completed,2567.24,81.02,0,2486.22,1351.97,1134.25
O0007142,C002134,2023-09-02,UPI,Instagram,Completed,14251.35,955.97,0,13295.38,6904.92,6390.46
O0007143,C001435,2024-03-28,Wallet,Organic Search,Completed,308.64,10.3,99,397.34,196.3,201.04
O0007144,C002523,2026-03-16,Credit Card,Direct,Completed,3585.56,212.81,0,3372.75,2471.0,901.75
O0007145,C001144,2025-10-25,Wallet,Instagram,Completed,5237.22,0.0,0,5237.22,2060.08,3177.14
O0007146,C002544,2024-07-24,Credit Card,Referral,Completed,1007.42,35.45,99,1070.97,657.21,413.76
O0007147,C004524,2022-01-24,Debit Card,Organic Search,Completed,3668.43,406.61,0,3261.82,1782.81,1479.01
O0007148,C003364,2025-01-13,UPI,Instagram,Completed,17229.85,2052.91,0,15176.94,8785.07,6391.87
O0007149,C000141,2024-09-03,Cash on Delivery,Affiliate,Processing,117982.24,14180.29,0,103801.95,64800.88,39001.07
O0007150,C000229,2024-02-11,Debit Card,Email,Completed,102420.39,9955.03,0,92465.36,49642.35,42823.01
O0007151,C004937,2024-11-09,UPI,Referral,Completed,41549.67,6074.8,0,35474.87,16111.72,19363.15
O0007152,C000136,2024-01-04,Debit Card,Referral,Completed,1849.05,340.55,99,1607.5,1191.96,415.54
O0007153,C004729,2025-01-29,UPI,Instagram,Completed,28813.19,2919.32,0,25893.87,18596.74,7297.13
O0007154,C003997,2025-09-12,Cash on Delivery,Organic Search,Completed,6003.59,203.87,0,5799.72,3557.39,2242.33
O0007155,C003952,2023-11-18,Debit Card,Email,Completed,826.57,0.0,99,925.57,373.92,551.65
O0007156,C000022,2024-12-10,PayPal,Direct,Completed,20455.48,4922.96,0,15532.52,9570.11,5962.41
O0007157,C004887,2026-06-23,UPI,Email,Completed,12940.05,714.1,0,12225.95,7949.28,4276.67
O0007158,C000244,2024-04-11,Credit Card,Google Ads,Completed,1298.82,199.2,99,1198.62,626.28,572.34
O0007159,C002245,2022-08-24,Credit Card,Google Ads,Processing,23522.48,638.01,0,22884.47,17697.5,5186.97
O0007160,C003786,2026-06-21,Debit Card,Direct,Completed,9707.28,1925.91,0,7781.37,5073.47,2707.9
O0007161,C001972,2025-11-22,Debit Card,Direct,Completed,4557.7,683.28,0,3874.42,2505.57,1368.85
O0007162,C002562,2024-12-23,UPI,Affiliate,Processing,6569.2,12.41,0,6556.8,3207.73,3349.07
O0007163,C000543,2022-09-06,UPI,Google Ads,Completed,1806.96,141.17,99,1764.79,1238.76,526.03
O0007164,C001796,2022-01-22,Credit Card,Organic Search,Cancelled,3172.8,670.85,0,2501.95,2372.02,129.93
O0007165,C000193,2022-02-14,Credit Card,Direct,Completed,22183.83,2264.63,0,19919.2,15602.49,4316.71
O0007166,C000799,2024-12-19,Wallet,Meta Ads,Completed,9991.95,564.09,0,9427.86,4708.35,4719.51
O0007167,C003084,2025-06-09,Credit Card,Organic Search,Completed,385.8,43.65,99,441.15,248.67,192.48
O0007168,C004536,2022-04-17,Wallet,Affiliate,Completed,29202.74,2231.86,0,26970.88,17712.16,9258.72
O0007169,C001932,2022-05-30,Cash on Delivery,Direct,Completed,4262.75,403.64,0,3859.11,2106.78,1752.33
O0007170,C003269,2023-11-22,Cash on Delivery,Meta Ads,Cancelled,769.04,53.27,99,814.77,297.6,517.17
O0007171,C004752,2026-05-23,UPI,Direct,Completed,16652.47,119.85,0,16532.62,12204.25,4328.37
O0007172,C000257,2024-08-18,Cash on Delivery,Referral,Completed,37595.91,7623.06,0,29972.85,23987.04,5985.81
O0007173,C005045,2024-01-31,UPI,Instagram,Completed,4889.9,540.3,0,4349.6,2881.46,1468.14
O0007174,C001030,2022-02-18,Credit Card,Email,Processing,2332.66,689.12,99,1742.54,1213.98,528.56
O0007175,C002300,2025-02-16,Credit Card,Google Ads,Completed,959.55,96.75,99,961.8,587.95,373.85
O0007176,C001462,2022-05-27,Credit Card,Referral,Completed,22519.5,4626.1,0,17893.4,15200.34,2693.06
O0007177,C000941,2023-06-30,Cash on Delivery,Google Ads,Completed,14312.61,1163.8,0,13148.81,9945.78,3203.03
O0007178,C002347,2022-03-12,Debit Card,Organic Search,Completed,6201.22,892.44,0,5308.78,4019.18,1289.6
O0007179,C003586,2025-10-05,PayPal,Organic Search,Completed,6253.62,520.98,0,5732.64,2757.9,2974.74
O0007180,C000780,2025-05-22,PayPal,Instagram,Completed,4657.77,169.61,0,4488.16,3531.99,956.17
O0007181,C002459,2023-06-05,Debit Card,Affiliate,Completed,422.68,73.76,99,447.92,292.24,155.68
O0007182,C004156,2025-11-03,Cash on Delivery,Organic Search,Completed,165109.0,10642.02,0,154466.98,68520.3,85946.68
O0007183,C002512,2025-03-06,Credit Card,Direct,Processing,12461.13,1810.0,0,10651.13,6086.67,4564.46
O0007184,C002639,2025-12-05,PayPal,Referral,Refunded,24974.84,0.0,0,24974.84,10231.77,14743.07
O0007185,C004454,2024-05-05,Debit Card,Affiliate,Completed,103358.88,15222.84,0,88136.04,50206.17,37929.87
O0007186,C001774,2026-06-13,Debit Card,Instagram,Completed,22314.78,5095.35,0,17219.43,13670.38,3549.05
O0007187,C002300,2022-10-09,PayPal,Google Ads,Completed,13622.26,1788.68,0,11833.58,6309.67,5523.91
O0007188,C004290,2024-11-10,Debit Card,Referral,Completed,1764.71,33.09,99,1830.62,884.43,946.19
O0007189,C001340,2022-05-07,Wallet,Direct,Refunded,749.37,45.14,99,803.23,493.5,309.73
O0007190,C002568,2022-02-21,Credit Card,Instagram,Completed,9137.55,632.77,0,8504.78,6277.44,2227.34
O0007191,C003021,2025-09-18,Debit Card,Meta Ads,Completed,15653.87,1607.94,0,14045.93,8229.34,5816.59
O0007192,C002825,2023-10-20,UPI,Meta Ads,Completed,6066.12,313.53,0,5752.59,2276.67,3475.92
O0007193,C001517,2023-07-26,UPI,Organic Search,Completed,19902.64,1899.23,0,18003.41,14001.23,4002.18
O0007194,C004261,2026-01-25,Credit Card,Organic Search,Processing,1574.62,238.06,99,1435.56,1064.82,370.74
O0007195,C004784,2025-10-24,Credit Card,Meta Ads,Completed,99690.36,5059.04,0,94631.31,46285.59,48345.72
O0007196,C001464,2022-02-09,Cash on Delivery,Direct,Processing,3670.24,464.86,0,3205.38,2022.72,1182.66
O0007197,C005017,2023-07-12,Credit Card,Instagram,Completed,4035.34,159.45,0,3875.89,2272.02,1603.87
O0007198,C004317,2025-10-23,Cash on Delivery,Meta Ads,Completed,22350.3,5126.72,0,17223.58,10337.83,6885.75
O0007199,C001625,2025-08-15,Debit Card,Google Ads,Completed,1339.66,199.31,99,1239.35,775.54,463.81
O0007200,C003419,2026-06-27,UPI,Affiliate,Completed,1735.0,226.09,99,1607.91,951.12,656.79
O0007201,C000808,2023-01-18,Cash on Delivery,Direct,Completed,4359.7,370.54,0,3989.16,3224.99,764.17
O0007202,C003614,2024-01-04,Credit Card,Google Ads,Refunded,36712.93,4589.61,0,32123.32,25989.54,6133.78
O0007203,C001157,2026-01-24,Debit Card,Email,Completed,482.37,27.56,99,553.81,236.55,317.26
O0007204,C004998,2024-08-04,Debit Card,Referral,Completed,1718.56,99.54,99,1718.02,957.38,760.64
O0007205,C002829,2022-11-06,UPI,Email,Completed,810.32,62.63,99,846.68,372.21,474.47
O0007206,C000882,2022-07-20,UPI,Organic Search,Completed,1313.46,126.21,99,1286.25,924.5,361.75
O0007207,C004474,2024-11-25,Debit Card,Referral,Completed,110712.14,8135.78,0,102576.36,49067.44,53508.92
O0007208,C001030,2024-03-03,UPI,Email,Completed,1098.2,173.59,99,1023.61,714.88,308.73
O0007209,C000036,2023-07-20,Credit Card,Meta Ads,Refunded,4622.8,715.02,0,3907.78,2419.98,1487.8
O0007210,C003162,2024-12-24,Debit Card,Email,Completed,7450.42,2071.45,0,5378.97,3297.64,2081.33
O0007211,C001344,2026-02-22,UPI,Google Ads,Refunded,25801.07,4215.08,0,21585.99,19524.15,2061.84
O0007212,C000579,2026-07-23,Credit Card,Google Ads,Completed,1913.85,229.2,99,1783.65,948.48,835.17
O0007213,C004254,2023-08-29,UPI,Organic Search,Completed,18142.3,1867.01,0,16275.29,11948.38,4326.91
O0007214,C003806,2022-02-17,Debit Card,Organic Search,Completed,19339.9,2113.79,0,17226.11,13604.16,3621.95
O0007215,C003384,2023-02-14,Credit Card,Organic Search,Completed,27458.28,3924.43,0,23533.85,17690.46,5843.39
O0007216,C002245,2025-04-03,Credit Card,Direct,Completed,5501.74,281.06,0,5220.68,3760.32,1460.36
O0007217,C002063,2026-04-21,UPI,Instagram,Processing,3457.77,212.75,0,3245.02,1702.47,1542.55
O0007218,C002126,2024-01-02,PayPal,Email,Completed,4125.62,543.89,0,3581.73,2451.64,1130.09
O0007219,C003131,2024-09-29,Debit Card,Affiliate,Completed,2659.82,235.16,0,2424.66,1413.44,1011.22
O0007220,C003344,2022-09-27,UPI,Email,Completed,254.16,40.92,99,312.24,147.95,164.29
O0007221,C004304,2024-05-09,UPI,Email,Completed,8236.33,538.27,0,7698.06,5321.86,2376.2
O0007222,C003514,2025-08-19,UPI,Direct,Completed,14026.69,1031.31,0,12995.38,7603.19,5392.19
O0007223,C000040,2025-07-05,PayPal,Email,Completed,34140.13,3586.16,0,30553.97,16547.45,14006.52
O0007224,C001975,2023-03-22,PayPal,Direct,Processing,10000.61,1707.69,0,8292.92,5863.34,2429.58
O0007225,C000390,2022-11-20,Cash on Delivery,Instagram,Completed,1693.66,263.62,99,1529.03,852.75,676.28
O0007226,C004816,2026-01-25,PayPal,Direct,Completed,6086.14,1155.47,0,4930.67,3115.42,1815.25
O0007227,C002924,2026-02-12,Debit Card,Google Ads,Completed,1437.47,118.79,99,1417.68,789.3,628.38
O0007228,C004804,2023-05-03,UPI,Affiliate,Completed,3110.9,490.53,0,2620.37,2355.34,265.03
O0007229,C000430,2024-11-18,Cash on Delivery,Meta Ads,Completed,3898.69,471.65,0,3427.04,2092.48,1334.56
O0007230,C002793,2023-01-02,Debit Card,Instagram,Completed,21957.31,1330.57,0,20626.74,16213.58,4413.16
O0007231,C004998,2025-06-17,Credit Card,Email,Completed,2048.94,78.22,99,2069.72,1110.46,959.26
O0007232,C003781,2025-04-22,PayPal,Google Ads,Completed,39030.52,5803.24,0,33227.28,21315.39,11911.89
O0007233,C001702,2025-07-05,UPI,Email,Completed,7961.02,612.2,0,7348.82,5836.03,1512.79
O0007234,C004076,2022-01-17,Credit Card,Google Ads,Completed,10410.45,1209.89,0,9200.56,6952.89,2247.67
O0007235,C002180,2024-10-09,Debit Card,Referral,Completed,13051.67,1160.31,0,11891.36,5503.68,6387.68
O0007236,C003356,2024-12-22,Wallet,Google Ads,Completed,9679.56,688.58,0,8990.99,4712.06,4278.93
O0007237,C004291,2024-10-08,Credit Card,Google Ads,Returned,71119.16,0.0,0,71119.16,35738.81,35380.35
O0007238,C003037,2026-06-22,Credit Card,Organic Search,Completed,4155.15,49.65,0,4105.5,2384.97,1720.53
O0007239,C004686,2022-11-05,PayPal,Direct,Completed,13773.7,1714.62,0,12059.08,5268.06,6791.02
