return_id,order_id,customer_id,return_date,return_reason,refund_amount
R002168,O0002476,C002191,2025-08-03,Customer Changed Mind,3609.0
R002169,O0025396,C000031,2026-09-13,Late Delivery,2946.31
R002170,O0018400,C000024,2025-08-16,Late Delivery,2256.55
R002171,O0013331,C002422,2023-11-19,Customer Changed Mind,3225.13
R002172,O0000475,C000070,2024-12-12,Damaged Product,3018.0
R002173,O0013229,C004524,2025-09-16,Customer Changed Mind,338.07
R002174,O0020685,C002300,2023-03-29,Quality Issue,33376.03
R002175,O0004425,C003182,2022-12-09,Wrong Product,5545.61
R002176,O0008100,C004218,2022-07-13,Quality Issue,6996.69
R002177,O0017054,C004907,2026-06-20,Size Issue,1778.11
R002178,O0022275,C003522,2022-04-16,Damaged Product,10930.53
R002179,O0007590,C002125,2025-06-02,Damaged Product,1632.55
R002180,O0019530,C004514,2024-11-02,Quality Issue,885.9
R002181,O0018942,C002479,2024-10-16,Size Issue,8451.09
R002182,O0009930,C004446,2025-10-19,Size Issue,1931.56
R002183,O0018662,C000298,2026-02-11,Quality Issue,2483.42
R002184,O0003044,C000780,2025-10-10,Late Delivery,882.1
R002185,O0021543,C001818,2025-05-18,Late Delivery,47555.03
R002186,O0018774,C002662,2025-11-10,Quality Issue,442.16
R002187,O0014349,C004626,2025-05-31,Wrong Product,611.88
R002188,O0025712,C004140,2025-02-04,Wrong Product,24388.74
R002189,O0018504,C001734,2022-09-07,Wrong Product,2442.22
R002190,O0017146,C000299,2022-01-25,Wrong Product,4230.28
R002191,O0013890,C002619,2022-02-19,Damaged Product,2350.61
R002192,O0015846,C003967,2022-05-11,Late Delivery,10382.01
R002193,O0007011,C005064,2026-04-03,Quality Issue,1638.82
R002194,O0011972,C003424,2026-02-10,Wrong Product,11299.81
R002195,O0000158,C004514,2024-11-10,Quality Issue,7000.73
R002196,O0018632,C000218,2023-12-17,Damaged Product,1024.64
R002197,O0005420,C003178,2026-09-02,Damaged Product,797.02
R002198,O0008953,C003752,2025-01-10,Quality Issue,23465.94
R002199,O0017105,C004305,2025-12-03,Damaged Product,4755.42
R002200,O0003434,C001876,2024-11-07,Quality Issue,12000.71
R002201,O0008879,C001989,2023-11-25,Quality Issue,159747.94
R002202,O0008755,C000862,2023-08-25,Damaged Product,5029.56
R002203,O0010784,C000417,2022-03-07,Wrong Product,3002.83
R002204,O0021332,C003932,2025-11-02,Customer Changed Mind,1192.82
R002205,O0022828,C002537,2023-01-04,Size Issue,6572.1
R002206,O0015083,C001127,2024-07-31,Size Issue,885.63
R002207,O0012150,C002631,2023-06-16,Wrong Product,10387.45
R002208,O0006340,C002550,2025-08-24,Customer Changed Mind,418.4
R002209,O0014274,C001742,2023-06-14,Damaged Product,184990.88
R002210,O0016327,C002340,2024-06-22,Size Issue,1337.26
R002211,O0023958,C001842,2023-12-12,Late Delivery,5752.87
R002212,O0022063,C001754,2022-12-04,Size Issue,271.54
R002213,O0011112,C003775,2022-02-17,Late Delivery,1302.62
R002214,O0022822,C000805,2022-02-25,Quality Issue,2481.67
R002215,O0000635,C002134,2022-12-07,Customer Changed Mind,17920.78
R002216,O0020571,C004582,2022-04-23,Size Issue,53882.45
R002217,O0013011,C004209,2025-11-30,Damaged Product,64150.69
R002218,O0006570,C003364,2024-12-16,Wrong Product,1022.05
R002219,O0018088,C002615,2023-10-24,Quality Issue,25639.82
R002220,O0012293,C004793,2025-11-21,Damaged Product,2348.11
R002221,O0022117,C003010,2025-07-31,Size Issue,156.29
R002222,O0021032,C004547,2026-08-16,Customer Changed Mind,1107.5
R002223,O0021144,C001179,2025-02-03,Customer Changed Mind,12781.19
R002224,O0008911,C003951,2023-12-01,Customer Changed Mind,24640.04
R002225,O0001908,C003421,2023-06-04,Late Delivery,873.58
R002226,O0006458,C001316,2025-06-18,Size Issue,2378.14
R002227,O0011265,C002451,2024-07-01,Customer Changed Mind,8108.47
R002228,O0004090,C000031,2025-01-29,Damaged Product,4748.32
R002229,O0003882,C001144,2022-12-21,Customer Changed Mind,8463.87
R002230,O0000092,C001747,2025-12-01,Late Delivery,22955.39
R002231,O0013425,C000520,2023-09-12,Wrong Product,2359.33
R002232,O0015384,C004746,2025-11-09,Late Delivery,11852.1
R002233,O0004773,C005050,2023-04-10,Damaged Product,2325.84
R002234,O0007775,C003084,2024-04-02,Damaged Product,4868.84
R002235,O0020236,C004174,2024-06-30,Customer Changed Mind,29799.88
R002236,O0013891,C001881,2022-04-17,Damaged Product,1086.03
R002237,O0004167,C002660,2023-12-29,Size Issue,13046.79
R002238,O0012163,C002576,2022-03-27,Customer Changed Mind,977.03
R002239,O0014080,C002159,2025-11-30,Damaged Product,2462.61
R002240,O0008439,C002290,2023-05-17,Late Delivery,13971.23
R002241,O0010330,C004991,2022-10-21,Late Delivery,10189.06
R002242,O0014317,C004084,2025-09-14,Size Issue,10876.75
R002243,O0019904,C004048,2022-04-25,Customer Changed Mind,34526.0
R002244,O0011673,C003514,2023-05-11,Wrong Product,9745.12
R002245,O0017022,C002732,2022-12-12,Customer Changed Mind,43586.25
R002246,O0024125,C005019,2026-05-25,Damaged Product,18924.71
R002247,O0022363,C001340,2023-04-07,Wrong Product,7155.95
R002248,O0019329,C002719,2025-07-11,Quality Issue,113756.83
R002249,O0009437,C003879,2024-05-19,Wrong Product,10772.78
R002250,O0010947,C002167,2022-08-14,Size Issue,16820.91
R002251,O0011134,C004244,2022-03-02,Size Issue,2324.3
R002252,O0015897,C003769,2022-01-27,Late Delivery,1355.35
R002253,O0009733,C003072,2022-11-14,Wrong Product,3035.48
R002254,O0022628,C001340,2024-10-19,Damaged Product,93883.91
R002255,O0015625,C000031,2026-01-08,Size Issue,1341.1
R002256,O0014213,C001767,2025-09-12,Wrong Product,1118.13
R002257,O0015802,C003539,2025-09-07,Quality Issue,1508.18
R002258,O0010895,C001650,2025-10-08,Quality Issue,17256.99
R002259,O0020526,C002676,2024-06-19,Damaged Product,2231.03
R002260,O0017038,C000282,2022-12-04,Customer Changed Mind,36391.99
R002261,O0000406,C002126,2025-02-16,Late Delivery,3753.17
R002262,O0012879,C001270,2023-03-28,Customer Changed Mind,1081.19
R002263,O0018008,C002656,2026-05-23,Late Delivery,4971.87
R002264,O0013160,C003668,2022-08-01,Late Delivery,2891.22
R002265,O0005786,C000045,2025-04-13,Wrong Product,14927.53
R002266,O0015266,C001712,2025-08-15,Late Delivery,2092.09
R002267,O0018622,C004112,2022-03-24,Wrong Product,16154.4
R002268,O0025137,C002967,2024-09-21,Quality Issue,2313.43
R002269,O0007065,C001223,2023-05-26,Customer Changed Mind,1325.26
R002270,O0018682,C004413,2026-06-04,Late Delivery,3886.87
R002271,O0007330,C002884,2025-07-09,Quality Issue,31512.74
R002272,O0002667,C001030,2026-03-22,Wrong Product,9473.28
R002273,O0011030,C002463,2023-06-11,Size Issue,1977.51
R002274,O0022923,C003413,2025-07-13,Damaged Product,2644.25
R002275,O0014115,C002103,2023-11-11,Size Issue,7294.4
R002276,O0018279,C002117,2026-02-15,Late Delivery,6300.63
R002277,O0024431,C002133,2023-11-04,Damaged Product,15764.21
R002278,O0019704,C004422,2025-04-25,Quality Issue,440.09
R002279,O0025086,C004770,2023-11-11,Customer Changed Mind,9044.79
R002280,O0019014,C000361,2023-01-03,Quality Issue,854.46
R002281,O0017726,C002365,2023-07-11,Damaged Product,18588.08
R002282,O0007978,C000240,2025-03-22,Customer Changed Mind,1189.25
R002283,O0020789,C003505,2024-02-05,Damaged Product,167.84
R002284,O0021001,C004241,2026-02-23,Customer Changed Mind,11576.97
R002285,O0012326,C003001,2025-10-02,Late Delivery,33596.62
R002286,O0010084,C003550,2026-09-05,Wrong Product,738.0
R002287,O0024959,C001259,2023-03-27,Wrong Product,12785.72
R002288,O0003223,C004894,2025-06-17,Late Delivery,4716.68
R002289,O0018496,C000031,2023-10-18,Size Issue,1882.74
R002290,O0013689,C002089,2025-08-28,Size Issue,5206.76
R002291,O0012503,C003828,2024-03-05,Damaged Product,87131.94
R002292,O0023689,C003694,2024-12-05,Late Delivery,807.0
R002293,O0023643,C001927,2025-12-26,Size Issue,648.36
R002294,O0007632,C005095,2022-10-23,Late Delivery,3732.04
R002295,O0022953,C000467,2023-10-05,Damaged Product,2590.67
R002296,O0023434,C001085,2024-03-07,Late Delivery,6121.05
R002297,O0012941,C003941,2024-03-04,Wrong Product,12675.53
R002298,O0017176,C001658,2023-11-08,Late Delivery,14243.82
R002299,O0008887,C002230,2023-03-08,Late Delivery,22632.65
R002300,O0023020,C000218,2023-02-16,Damaged Product,510.98
R002301,O0015026,C004611,2024-05-20,Damaged Product,4184.22
R002302,O0014544,C003031,2025-03-12,Quality Issue,1901.69
R002303,O0004093,C004870,2022-02-28,Wrong Product,2533.66
R002304,O0023974,C000442,2026-03-28,Quality Issue,1285.86
R002305,O0014476,C003384,2025-03-07,Late Delivery,621.1
R002306,O0019515,C001106,2024-09-11,Damaged Product,1945.16
R002307,O0021842,C005095,2026-02-15,Late Delivery,10482.08
R002308,O0004022,C002476,2024-03-31,Damaged Product,6814.39
R002309,O0015170,C002576,2024-10-25,Damaged Product,53642.37
R002310,O0001324,C000141,2025-07-21,Size Issue,72649.89
R002311,O0007328,C004279,2023-10-22,Size Issue,27036.15
R002312,O0014727,C003793,2026-08-03,Customer Changed Mind,3481.38
R002313,O0011314,C002579,2025-07-15,Wrong Product,8335.49
R002314,O0021641,C000754,2026-08-21,Damaged Product,113656.98
R002315,O0019096,C002494,2022-04-12,Damaged Product,4480.39
R002316,O0004764,C004180,2022-04-09,Late Delivery,648.76
R002317,O0001889,C003261,2023-11-06,Customer Changed Mind,950.86
R002318,O0003681,C000442,2023-10-09,Wrong Product,234.38
R002319,O0005634,C003478,2025-08-28,Customer Changed Mind,984.07
R002320,O0002847,C004151,2024-06-19,Wrong Product,6539.95
R002321,O0018421,C001401,2024-10-23,Damaged Product,47406.64
R002322,O0018892,C004613,2023-02-20,Wrong Product,999.89
R002323,O0003632,C000711,2024-05-05,Size Issue,829.21
R002324,O0025610,C003964,2026-01-04,Customer Changed Mind,1235.92
R002325,O0025750,C003498,2026-01-21,Damaged Product,3484.22
R002326,O0008672,C001104,2023-05-27,Customer Changed Mind,1277.14
R002327,O0010808,C002413,2023-07-03,Quality Issue,2204.95
R002328,O0012128,C001931,2026-05-14,Quality Issue,1140.27
R002329,O0025340,C001972,2024-06-24,Quality Issue,23209.06
R002330,O0012042,C002952,2024-12-29,Size Issue,2518.58
R002331,O0011218,C002029,2025-05-19,Damaged Product,75127.3
R002332,O0004513,C004131,2026-07-17,Wrong Product,1532.98
R002333,O0022655,C004666,2025-03-16,Quality Issue,4496.26
R002334,O0015884,C003625,2026-01-04,Wrong Product,4227.49
R002335,O0017616,C002901,2023-06-26,Late Delivery,698.88
R002336,O0016114,C002660,2022-06-20,Damaged Product,1504.94
R002337,O0024948,C003827,2022-02-11,Damaged Product,3288.76
R002338,O0010740,C004665,2026-02-12,Wrong Product,12431.9
R002339,O0019085,C004991,2023-08-02,Customer Changed Mind,563.13
R002340,O0010555,C000809,2025-04-23,Wrong Product,15796.55
R002341,O0017661,C002614,2026-08-27,Quality Issue,8855.37
R002342,O0016955,C001179,2026-07-12,Quality Issue,1314.82
R002343,O0024759,C003887,2024-05-13,Size Issue,494.81
R002344,O0009805,C005083,2023-02-19,Late Delivery,11274.92
R002345,O0006613,C000891,2022-05-16,Customer Changed Mind,1650.34
R002346,O0022639,C002300,2025-03-24,Customer Changed Mind,388.95
R002347,O0016517,C000143,2023-08-16,Quality Issue,9623.04
R002348,O0004639,C002103,2024-07-07,Late Delivery,6287.33
R002349,O0008090,C004907,2026-07-29,Late Delivery,200.11
R002350,O0022993,C001944,2024-06-24,Late Delivery,1504.56
R002351,O0000174,C002866,2025-02-09,Damaged Product,14474.78
R002352,O0020704,C003170,2024-04-11,Quality Issue,38778.55
R002353,O0019879,C001115,2023-09-17,Wrong Product,2003.32
R002354,O0009547,C004804,2023-05-22,Quality Issue,8791.06
R002355,O0016573,C004344,2024-01-04,Size Issue,63005.89
R002356,O0003105,C004421,2022-07-23,Wrong Product,2352.48
R002357,O0023320,C003877,2023-08-28,Customer Changed Mind,311.49
R002358,O0013774,C003405,2024-11-11,Customer Changed Mind,32081.55
R002359,O0022020,C002969,2025-01-10,Damaged Product,17058.22
R002360,O0020818,C002584,2022-08-17,Wrong Product,1871.49
R002361,O0017914,C000943,2026-07-08,Late Delivery,420.36
R002362,O0014418,C003513,2024-09-29,Late Delivery,30461.75
R002363,O0024477,C004719,2023-04-20,Wrong Product,12122.2
R002364,O0013092,C000016,2022-10-26,Damaged Product,9358.52
R002365,O0012116,C003678,2026-04-15,Quality Issue,39133.64
R002366,O0005519,C002300,2026-07-26,Late Delivery,40670.1
R002367,O0024367,C001213,2025-10-07,Quality Issue,2256.45
R002368,O0000434,C004461,2022-12-01,Size Issue,3423.01
R002369,O0019820,C002300,2023-11-02,Wrong Product,5947.77
R002370,O0014943,C000572,2023-01-04,Size Issue,575.01
R002371,O0011251,C003932,2026-03-29,Customer Changed Mind,53600.92
R002372,O0011615,C001233,2024-05-13,Late Delivery,1640.24
R002373,O0023145,C003098,2026-05-17,Late Delivery,905.03
R002374,O0009476,C003472,2022-03-20,Size Issue,1347.84
R002375,O0017839,C003264,2023-05-04,Quality Issue,5250.02
R002376,O0017782,C002094,2023-10-31,Size Issue,8009.76
R002377,O0016011,C003940,2024-12-12,Wrong Product,690.7
R002378,O0003011,C003192,2023-10-03,Wrong Product,154.77
R002379,O0006983,C003538,2025-06-30,Wrong Product,25516.84
R002380,O0016732,C003745,2024-11-20,Size Issue,2939.88
R002381,O0017843,C004773,2024-06-06,Wrong Product,42136.1
R002382,O0004970,C000911,2025-07-21,Quality Issue,9042.83
R002383,O0003920,C001915,2023-07-09,Wrong Product,3634.33
R002384,O0016640,C003261,2023-02-11,Customer Changed Mind,27035.37
R002385,O0003385,C004902,2022-07-13,Late Delivery,2578.75
R002386,O0023984,C003369,2026-03-16,Size Issue,7317.44
R002387,O0013571,C002123,2023-06-08,Customer Changed Mind,4282.89
R002388,O0014020,C000650,2025-08-07,Size Issue,1305.02
R002389,O0007597,C002748,2023-02-27,Damaged Product,17704.5
R002390,O0005709,C004972,2024-06-17,Damaged Product,7112.82
R002391,O0007483,C003317,2025-05-05,Quality Issue,25823.95
R002392,O0006464,C004240,2022-04-29,Wrong Product,9153.76
R002393,O0024089,C002102,2025-12-03,Late Delivery,680.55
R002394,O0011296,C003382,2024-11-22,Customer Changed Mind,14889.25
R002395,O0013620,C001525,2023-08-01,Quality Issue,17609.01
R002396,O0004532,C002333,2026-02-23,Wrong Product,11899.15
R002397,O0007957,C001426,2023-03-03,Size Issue,13343.98
R002398,O0000895,C000019,2025-11-17,Size Issue,507.44
R002399,O0020115,C003903,2026-07-07,Quality Issue,1566.71
R002400,O0001407,C001870,2023-05-01,Damaged Product,744.15
R002401,O0024331,C000031,2024-12-08,Wrong Product,5685.3
R002402,O0009225,C003734,2025-06-21,Size Issue,38394.51
R002403,O0024615,C003596,2026-03-28,Customer Changed Mind,14116.59
R002404,O0021736,C004189,2022-04-03,Quality Issue,5161.97
R002405,O0012315,C001183,2024-10-15,Size Issue,421.48
R002406,O0006071,C003422,2024-10-09,Wrong Product,772.35
R002407,O0015340,C000435,2023-02-28,Late Delivery,4453.64
R002408,O0008330,C004341,2024-04-06,Late Delivery,2492.47
R002409,O0003238,C002662,2023-12-28,Damaged Product,40015.23
R002410,O0017215,C004762,2026-01-21,Quality Issue,2859.81
R002411,O0024215,C003020,2025-01-14,Quality Issue,5463.78
R002412,O0012821,C002892,2023-04-09,Size Issue,4715.97
R002413,O0021950,C002981,2022-03-07,Size Issue,3633.61
R002414,O0005854,C004812,2024-05-19,Size Issue,13389.11
R002415,O0012635,C002309,2024-12-05,Quality Issue,46038.41
R002416,O0013941,C004180,2024-11-11,Damaged Product,713.53
R002417,O0001561,C003822,2022-11-30,Damaged Product,12639.17
R002418,O0014888,C001840,2023-09-13,Damaged Product,22128.55
R002419,O0017850,C004359,2023-07-10,Customer Changed Mind,11885.48
R002420,O0010731,C000218,2023-07-13,Quality Issue,2015.19
R002421,O0020924,C000424,2022-04-02,Size Issue,7560.72
R002422,O0020861,C004536,2024-10-07,Customer Changed Mind,3793.36
R002423,O0015164,C001775,2023-05-08,Late Delivery,1407.97
R002424,O0006620,C000758,2025-09-22,Quality Issue,3685.42
R002425,O0010018,C002967,2025-08-01,Wrong Product,4946.12
R002426,O0019839,C003999,2023-07-15,Quality Issue,4627.54
R002427,O0013580,C003189,2026-01-29,Late Delivery,7422.6
R002428,O0017254,C000128,2024-07-06,Quality Issue,988.72
R002429,O0011082,C000729,2023-12-11,Late Delivery,3109.73
R002430,O0023363,C000814,2024-01-11,Late Delivery,13328.82
R002431,O0004724,C004329,2025-05-11,Wrong Product,76587.4
R002432,O0016071,C003624,2025-07-05,Late Delivery,9631.09
R002433,O0013269,C005142,2025-01-03,Damaged Product,7743.95
R002434,O0024942,C002866,2022-09-22,Customer Changed Mind,3799.33
R002435,O0016248,C000452,2023-10-01,Late Delivery,6613.26
R002436,O0019955,C003239,2024-07-15,Size Issue,1054.62
R002437,O0012347,C004184,2023-07-11,Customer Changed Mind,1960.88
R002438,O0014035,C000905,2024-09-07,Late Delivery,1989.97
R002439,O0013768,C003518,2026-01-11,Size Issue,794.29
R002440,O0003543,C004679,2022-08-09,Late Delivery,593.37
R002441,O0006985,C004719,2022-02-16,Wrong Product,3395.84
R002442,O0014843,C004865,2022-10-24,Late Delivery,722.01
R002443,O0009962,C004316,2025-12-15,Quality Issue,11749.92
R002444,O0008616,C004842,2023-12-29,Quality Issue,1783.63
R002445,O0023026,C001840,2026-05-04,Wrong Product,1202.65
R002446,O0005803,C004997,2024-09-20,Damaged Product,2396.61
R002447,O0018004,C004391,2025-09-12,Size Issue,13262.14
R002448,O0021923,C002110,2025-06-24,Damaged Product,1662.28
R002449,O0014336,C000031,2025-02-08,Wrong Product,7161.35
R002450,O0002745,C003124,2022-10-16,Size Issue,747.99
R002451,O0002136,C004413,2022-01-28,Customer Changed Mind,1940.8
R002452,O0001977,C001746,2025-05-05,Size Issue,1562.15
R002453,O0023871,C001746,2025-11-02,Late Delivery,432.88
R002454,O0024172,C001004,2025-09-22,Late Delivery,1954.75
R002455,O0018783,C003060,2025-11-24,Damaged Product,7073.07
R002456,O0009406,C001996,2023-12-24,Quality Issue,20787.0
R002457,O0013950,C004890,2025-09-08,Damaged Product,23222.33
R002458,O0004388,C000020,2024-07-17,Damaged Product,2052.67
R002459,O0021206,C002513,2024-10-12,Quality Issue,3024.82
R002460,O0013979,C004512,2024-04-23,Size Issue,3457.96
R002461,O0015280,C002568,2022-04-28,Wrong Product,272.17
R002462,O0020800,C002935,2024-04-21,Late Delivery,1181.0
R002463,O0013305,C003129,2025-10-18,Quality Issue,2943.7
R002464,O0024329,C002454,2025-02-14,Wrong Product,2838.78
R002465,O0014227,C000934,2025-11-22,Size Issue,35548.83
R002466,O0016813,C004514,2023-08-02,Wrong Product,31176.67
R002467,O0012295,C004059,2024-04-04,Customer Changed Mind,429.92
R002468,O0007409,C000841,2022-05-31,Size Issue,2198.27
R002469,O0012815,C004586,2023-03-23,Size Issue,24047.21
R002470,O0006739,C002533,2023-09-17,Wrong Product,1091.24
R002471,O0000441,C002297,2026-07-23,Damaged Product,22534.34
R002472,O0023230,C004908,2024-01-14,Size Issue,92949.04
R002473,O0002412,C004413,2024-03-03,Damaged Product,6257.32
R002474,O0014957,C001474,2023-04-10,Late Delivery,394.54
R002475,O0008405,C005019,2023-02-16,Wrong Product,9182.8
R002476,O0011991,C001275,2026-01-21,Late Delivery,2219.53
R002477,O0017355,C001744,2023-11-09,Quality Issue,3770.57
R002478,O0019685,C000006,2026-01-17,Late Delivery,1517.21
R002479,O0022959,C002584,2022-07-04,Customer Changed Mind,14781.69
R002480,O0019042,C004135,2024-03-24,Wrong Product,5923.99
R002481,O0016143,C002818,2023-09-17,Damaged Product,891.13
R002482,O0024334,C000718,2022-08-27,Size Issue,3748.72
R002483,O0005889,C003872,2025-09-04,Customer Changed Mind,1493.2
R002484,O0013777,C002173,2025-04-04,Late Delivery,14593.66
R002485,O0019212,C001154,2026-06-06,Late Delivery,23752.18
R002486,O0002222,C004443,2024-03-03,Customer Changed Mind,604.62
R002487,O0001532,C000712,2023-04-02,Quality Issue,5542.34
R002488,O0016169,C004360,2024-06-18,Late Delivery,1854.76
R002489,O0018413,C002992,2024-04-03,Size Issue,1941.11
R002490,O0008207,C002300,2023-02-14,Quality Issue,1653.55
R002491,O0011428,C003384,2023-03-31,Customer Changed Mind,40021.39
R002492,O0012165,C003614,2024-04-14,Customer Changed Mind,6535.02
R002493,O0002740,C002812,2026-08-29,Wrong Product,1133.79
R002494,O0020870,C003242,2022-12-17,Customer Changed Mind,610.78
R002495,O0019352,C003490,2022-10-15,Late Delivery,3090.34
R002496,O0015498,C001531,2025-09-18,Quality Issue,190.71
R002497,O0014866,C000373,2026-03-21,Late Delivery,1036.77
R002498,O0025830,C000448,2026-08-24,Late Delivery,41461.88
R002499,O0015137,C004143,2026-06-23,Damaged Product,2677.13
R002500,O0004842,C002719,2026-01-28,Damaged Product,2057.23
R002501,O0017358,C001354,2026-05-19,Quality Issue,1653.49
R002502,O0018170,C001901,2024-04-17,Damaged Product,36385.05
R002503,O0001110,C003495,2025-08-19,Customer Changed Mind,1371.99
R002504,O0025240,C002377,2023-01-15,Customer Changed Mind,702.52
R002505,O0010075,C001540,2025-05-01,Size Issue,7456.83
R002506,O0015516,C002513,2026-03-28,Late Delivery,737.52
R002507,O0013037,C002670,2022-06-22,Quality Issue,68079.59
R002508,O0010026,C003954,2025-07-11,Quality Issue,7618.01
R002509,O0000490,C000104,2025-12-16,Late Delivery,264.66
R002510,O0007095,C003772,2024-11-22,Damaged Product,35730.37
R002511,O0021061,C004719,2024-01-08,Size Issue,1304.42
R002512,O0010233,C004461,2022-11-17,Size Issue,2612.25
R002513,O0022309,C003787,2024-10-09,Wrong Product,2363.21
R002514,O0011535,C000487,2023-09-28,Quality Issue,31304.23
R002515,O0005403,C002021,2025-04-19,Wrong Product,691.29
R002516,O0022406,C002884,2025-08-27,Size Issue,7546.74
R002517,O0015752,C000392,2026-03-10,Customer Changed Mind,409.86
R002518,O0016352,C005044,2022-02-26,Wrong Product,600.37
R002519,O0012275,C003313,2024-11-02,Customer Changed Mind,9818.27
R002520,O0010490,C001219,2025-08-06,Size Issue,700.49
R002521,O0001932,C001853,2024-06-12,Size Issue,81267.52
R002522,O0010715,C002378,2022-03-04,Late Delivery,256.39
R002523,O0016242,C000031,2024-10-21,Late Delivery,210.49
R002524,O0011385,C004261,2022-07-06,Quality Issue,112980.65
R002525,O0016400,C004681,2023-02-23,Wrong Product,71236.51
R002526,O0014052,C004945,2026-06-10,Late Delivery,1299.71
R002527,O0004587,C002318,2024-04-27,Wrong Product,1375.63
R002528,O0001217,C001966,2025-07-18,Damaged Product,2190.31
R002529,O0013985,C005063,2022-11-05,Customer Changed Mind,15243.39
R002530,O0005128,C003964,2023-02-28,Customer Changed Mind,2409.05
R002531,O0021490,C000563,2022-04-24,Damaged Product,5593.38
R002532,O0012554,C000553,2025-06-05,Size Issue,9131.53
R002533,O0007670,C002854,2025-07-25,Quality Issue,3302.62
R002534,O0010095,C001506,2026-07-03,Customer Changed Mind,8601.37
R002535,O0012083,C002057,2024-06-28,Late Delivery,35071.11
R002536,O0016365,C000711,2023-06-11,Quality Issue,1263.3
R002537,O0017833,C004660,2026-07-09,Size Issue,11580.2
R002538,O0019376,C001181,2026-07-29,Late Delivery,9219.65
R002539,O0014728,C003297,2026-08-22,Quality Issue,1495.52
R002540,O0017286,C000898,2024-06-01,Size Issue,5334.12
R002541,O0008470,C000071,2023-10-21,Late Delivery,242.46
R002542,O0000482,C004044,2026-06-14,Late Delivery,11784.14
R002543,O0025908,C001860,2023-01-30,Customer Changed Mind,2183.22
R002544,O0012931,C001094,2023-02-01,Quality Issue,9442.35
R002545,O0009753,C002300,2024-03-07,Wrong Product,4165.89
R002546,O0016921,C001915,2023-03-11,Late Delivery,1924.77
R002547,O0001127,C002161,2024-05-01,Customer Changed Mind,45575.7
R002548,O0020433,C002300,2023-02-05,Wrong Product,6896.84
R002549,O0025171,C001171,2025-06-03,Wrong Product,1464.05
R002550,O0018679,C004860,2022-11-05,Wrong Product,6372.91
R002551,O0024633,C003605,2024-12-26,Size Issue,296.2
R002552,O0003534,C000581,2022-12-30,Wrong Product,491.39
R002553,O0014291,C004166,2022-07-15,Quality Issue,7930.67
R002554,O0015245,C003178,2025-01-14,Damaged Product,1308.24
R002555,O0023205,C000520,2025-01-19,Quality Issue,29162.83
R002556,O0023455,C000031,2022-10-07,Quality Issue,2047.54
R002557,O0015029,C001476,2023-06-11,Quality Issue,1250.14
R002558,O0025072,C003671,2023-01-23,Wrong Product,1907.49
R002559,O0020674,C000032,2025-06-01,Customer Changed Mind,92901.02
R002560,O0001576,C000624,2023-03-02,Late Delivery,6039.63
R002561,O0022451,C000340,2023-07-05,Damaged Product,113146.93
R002562,O0014826,C001470,2026-07-29,Late Delivery,37662.08
R002563,O0017476,C003347,2023-05-21,Quality Issue,1411.64
R002564,O0021608,C004755,2024-07-28,Late Delivery,10113.59
R002565,O0009766,C004648,2023-05-21,Quality Issue,2514.36
R002566,O0021735,C002300,2022-09-23,Wrong Product,2184.75
R002567,O0024358,C003189,2022-02-11,Damaged Product,264.0
R002568,O0009238,C000453,2025-06-21,Customer Changed Mind,2197.72
R002569,O0001135,C000179,2025-12-09,Late Delivery,2445.86
R002570,O0010531,C002198,2024-06-23,Wrong Product,2718.94
R002571,O0009692,C003173,2024-09-07,Damaged Product,17907.27
R002572,O0018836,C004510,2023-04-20,Quality Issue,289.58
