order_id,product_id,quantity,unit_price,discount,line_revenue,cost
O0005929,P00549,3,975.59,32.71,2894.06,1443.78
O0005930,P00519,1,128.6,33.43,95.17,82.89
O0005931,P00355,2,254.16,137.92,370.4,295.9
O0005931,P00204,2,5113.74,2774.99,7452.49,5188.38
O0005931,P00509,1,693.02,188.04,504.98,450.59
O0005931,P00470,2,800.15,434.2,1166.1,1214.92
O0005932,P00370,1,6096.1,483.39,5612.71,4541.99
O0005933,P00419,3,297.07,183.29,707.92,576.0
O0005934,P00300,1,1132.27,16.81,1115.46,754.23
O0005935,P00542,2,845.29,418.08,1272.5,993.74
O0005936,P00188,3,2442.82,513.6,6814.86,4136.85
O0005937,P00533,3,5752.76,3705.32,13552.96,10481.31
O0005938,P00080,3,2590.87,834.27,6938.34,4102.41
O0005938,P00548,3,3354.03,1080.01,8982.08,5233.17
O0005939,P00184,1,2940.49,478.12,2462.37,1517.48
O0005939,P00574,3,852.53,415.86,2141.73,1826.73
O0005940,P00158,2,1456.57,198.6,2714.54,1885.48
O0005941,P00016,3,881.76,394.6,2250.68,1770.18
O0005941,P00476,2,510.84,152.4,869.28,717.32
O0005941,P00004,2,12776.37,3811.71,21741.03,16814.82
O0005942,P00273,3,4282.77,0.0,12848.31,8884.11
O0005943,P00152,2,2567.24,489.18,4645.3,2703.94
O0005944,P00489,1,3980.51,551.95,4543.1,2029.91
O0005944,P00014,1,522.01,72.38,595.79,278.18
O0005945,P00134,1,270.56,36.34,234.22,180.7
O0005945,P00233,1,71231.34,9566.3,61665.04,38907.19
O0005945,P00047,1,347.24,46.63,300.61,170.86
O0005946,P00264,1,1272.56,160.78,1111.78,768.31
O0005946,P00309,3,1043.23,395.41,2734.28,1762.32
O0005947,P00513,1,71376.29,15461.2,75900.45,41721.36
O0005948,P00172,3,12069.24,6589.02,29618.7,19798.71
O0005948,P00517,3,11946.78,6522.16,29318.18,21059.25
O0005948,P00406,1,732.43,133.29,599.14,546.95
O0005949,P00409,2,9193.86,2526.94,15860.78,9661.92
O0005949,P00072,2,227.17,62.44,391.9,334.6
O0005950,P00081,2,27557.69,0.0,55115.38,40159.76
O0005951,P00256,3,1628.36,886.38,3998.7,3651.18
O0005952,P00428,1,331.9,19.52,312.38,233.45
O0005953,P00481,1,6609.77,480.34,6129.43,3916.84
O0005954,P00484,2,1471.11,552.46,2389.76,1771.72
O0005954,P00270,3,161.68,91.08,393.96,295.11
O0005955,P00093,2,959.55,210.41,2246.04,1175.9
O0005955,P00591,2,543.92,119.27,1273.17,809.26
O0005955,P00161,2,11972.08,2625.19,28023.33,18040.58
O0005955,P00122,1,7577.35,830.77,8868.24,5505.53
O0005956,P00319,3,141.0,0.0,541.44,312.24
O0005957,P00269,3,658.95,266.01,2264.35,1144.41
O0005958,P00149,1,9152.76,0.0,11715.53,5896.82
O0005958,P00241,1,8290.29,0.0,10611.57,5913.94
O0005958,P00229,3,1490.22,0.0,5722.44,3073.08
O0005958,P00348,1,993.56,0.0,1271.76,616.67
O0005959,P00548,2,3354.03,1167.0,5541.06,3488.78
O0005960,P00394,1,1592.29,213.8,1378.49,1157.36
O0005960,P00397,2,7832.61,2103.37,13561.85,10652.32
O0005960,P00169,1,3178.3,426.75,2751.55,2215.04
O0005961,P00349,1,4317.45,437.32,3880.13,2234.3
O0005961,P00085,3,479.05,145.57,1291.58,895.11
O0005961,P00329,2,4284.36,867.94,7700.78,5525.46
O0005961,P00518,3,187.0,56.82,504.18,339.15
O0005962,P00487,1,408.3,51.92,356.38,256.06
O0005962,P00595,1,1215.0,154.51,1060.49,847.67
O0005963,P00215,2,1174.57,136.52,2870.38,1680.34
O0005963,P00154,1,5737.24,333.41,7010.25,3990.39
O0005963,P00399,3,1324.23,230.87,4854.17,2718.51
O0005963,P00472,1,382.07,22.2,466.85,241.55
O0005964,P00235,1,540.33,55.98,484.35,359.08
O0005965,P00500,2,1824.55,751.98,2897.12,1933.6
O0005966,P00525,1,5789.15,559.18,5229.97,3371.66
O0005966,P00485,3,8499.66,2462.99,23035.99,14245.86
O0005967,P00096,3,866.54,365.04,2234.58,1947.09
O0005968,P00316,2,10736.77,2369.27,19104.27,13283.6
O0005969,P00214,3,142.01,120.97,424.35,213.3
O0005970,P00400,3,188.92,73.99,492.77,317.4
O0005971,P00139,1,860.21,76.27,783.94,614.76
O0005972,P00586,3,3775.36,1525.35,9800.73,5963.97
O0005973,P00210,2,841.76,187.01,1496.51,1190.24
O0005973,P00479,2,265.58,59.0,472.16,290.3
O0005973,P00491,1,1091.13,121.2,969.93,678.39
O0005974,P00214,2,142.01,53.94,309.61,142.2
O0005974,P00496,2,3143.54,1194.03,6853.43,3129.46
O0005975,P00057,1,7252.41,261.12,6991.29,5053.67
O0005975,P00555,2,285.28,20.54,550.02,418.82
O0005976,P00423,2,1950.44,798.24,3102.64,2491.22
O0005977,P00018,3,1028.54,133.36,2952.26,1913.04
O0005977,P00458,2,8054.25,696.22,15412.28,10893.5
O0005978,P00571,1,2126.76,26.54,2100.22,1310.18
O0005979,P00216,3,4359.7,308.06,12771.04,9674.97
O0005980,P00484,3,1471.11,1468.3,4180.76,2657.58
O0005980,P00488,1,6485.1,2157.57,6143.35,4578.42
O0005981,P00001,3,3624.74,621.06,10253.16,7168.02
O0005981,P00558,3,909.52,155.84,2572.72,1369.05
O0005982,P00226,1,4064.79,879.58,4323.35,2390.52
O0005983,P00305,3,3782.2,1033.25,10313.35,8041.53
O0005983,P00336,3,2488.04,679.7,6784.42,4426.71
O0005984,P00389,3,585.12,182.93,1572.43,900.06
O0005985,P00211,2,1759.57,128.5,3390.64,1776.62
O0005985,P00536,1,253.23,9.25,243.98,170.2
O0005985,P00242,1,8639.28,315.47,8323.81,5187.12
O0005986,P00336,2,2488.04,958.78,5410.6,2951.14
O0005986,P00189,2,328.95,126.76,715.35,362.12
O0005986,P00045,3,1427.93,825.39,4657.86,2276.52
O0005986,P00261,1,7124.26,1372.69,7746.36,4600.16
O0005987,P00350,1,535.98,132.87,553.18,399.12
O0005988,P00136,3,4211.94,1822.1,14351.75,6980.94
O0005988,P00399,2,1324.23,381.91,3008.12,1812.34
O0005989,P00360,1,571.57,50.3,521.27,403.57
O0005989,P00444,3,3777.5,997.23,10335.27,5709.54
O0005989,P00540,2,6679.68,1175.59,12183.77,9992.0
O0005990,P00049,3,6678.16,2074.21,17960.27,12800.4
O0005990,P00199,2,365.99,75.78,656.2,355.7
O0005990,P00253,1,2263.51,234.35,2029.16,1371.96
O0005991,P00032,2,1864.05,9.49,3718.61,1923.46
O0005992,P00053,3,3045.85,912.43,8225.12,6277.44
O0005992,P00550,3,519.45,155.61,1402.74,881.7
O0005993,P00143,3,260.52,35.05,746.51,570.81
O0005993,P00160,3,363.69,48.93,1042.14,752.49
O0005994,P00316,2,10736.77,74.88,21398.66,13283.6
O0005995,P00140,3,2422.91,0.0,7268.73,5030.76
O0005995,P00218,1,7757.52,0.0,7757.52,3833.68
O0005996,P00298,2,7403.13,3458.67,11347.59,10815.04
O0005997,P00465,3,3840.5,1383.21,10138.29,6509.34
O0005998,P00045,2,1427.93,444.57,3210.93,1517.68
O0005999,P00275,1,912.45,142.63,1025.3,478.39
O0005999,P00219,2,3363.16,1051.44,7558.24,4630.54
O0006000,P00362,1,544.02,54.23,489.79,323.4
O0006000,P00437,2,647.42,129.08,1165.76,801.88
O0006001,P00341,1,442.0,70.77,494.99,222.63
O0006001,P00360,1,571.57,91.51,640.1,403.57
O0006001,P00082,1,8998.39,1440.73,10077.21,5634.66
O0006002,P00074,2,2211.57,258.38,4164.76,3345.28
O0006002,P00069,3,9839.28,1724.32,27793.52,22381.14
O0006003,P00532,3,17089.66,7081.11,44187.87,35454.39
O0006004,P00547,2,234.46,46.76,553.46,252.76
O0006005,P00213,1,7249.1,0.0,7249.1,4889.74
O0006005,P00168,3,6039.85,0.0,18119.55,9759.93
O0006005,P00571,1,2126.76,0.0,2126.76,1310.18
O0006006,P00549,2,975.59,437.19,2060.32,962.52
O0006007,P00005,2,2006.45,297.01,3715.89,2854.18
O0006007,P00476,1,510.84,37.81,473.03,358.66
O0006007,P00184,2,2940.49,435.28,5445.7,3034.96
O0006008,P00583,2,1402.29,40.98,2763.6,1437.68
O0006009,P00181,2,4070.12,888.73,7251.51,4313.14
O0006009,P00173,3,3115.98,1020.58,8327.36,6861.36
O0006010,P00365,1,4868.61,608.74,5623.08,2854.64
O0006010,P00120,3,822.08,308.36,2848.42,1607.28
O0006011,P00409,1,9193.86,1117.36,8076.5,4830.96
O0006012,P00483,1,967.08,169.23,797.85,473.22
O0006012,P00089,3,13333.49,6999.56,33000.91,29113.65
O0006013,P00173,3,3115.98,1331.28,8016.66,6861.36
O0006013,P00189,2,328.95,93.69,564.21,362.12
O0006013,P00361,3,42735.58,18258.47,109948.27,72843.75
O0006014,P00483,3,967.08,215.42,2685.82,1419.66
O0006015,P00283,3,281.22,54.21,789.45,549.15
O0006016,P00406,1,732.43,133.83,598.6,546.95
O0006017,P00366,1,848.44,116.22,732.22,468.7
O0006018,P00214,2,142.01,32.86,330.69,142.2
O0006018,P00308,3,317.69,110.26,1109.67,473.25
O0006019,P00504,1,289.9,23.98,265.92,156.47
O0006020,P00508,1,2750.87,94.95,3426.17,1880.16
O0006020,P00006,1,169.16,5.84,210.69,91.92
O0006021,P00185,2,67783.39,40984.09,132541.39,84148.6
O0006022,P00016,3,881.76,370.49,3015.47,1770.18
O0006022,P00099,2,339.49,95.1,774.0,356.48
O0006023,P00357,3,481.88,236.82,1208.82,1025.88
O0006024,P00080,3,2590.87,841.69,6930.92,4102.41
O0006024,P00237,1,637.95,69.08,568.87,316.16
O0006025,P00497,1,40340.19,3248.33,37091.86,26816.43
O0006025,P00195,2,2602.07,419.06,4785.08,3138.9
O0006026,P00077,3,2218.97,746.81,5910.1,3281.4
O0006026,P00421,3,1586.91,534.08,4226.65,2289.54
O0006027,P00396,3,4068.64,866.31,11339.61,6000.99
O0006028,P00587,3,1424.53,742.87,3530.72,2987.13
O0006028,P00410,3,467.9,244.0,1159.7,1027.74
O0006028,P00072,2,227.17,78.98,375.36,334.6
O0006029,P00112,1,628.03,62.27,741.61,413.74
O0006030,P00181,2,4070.12,2056.6,6083.64,4313.14
O0006030,P00255,1,2145.36,542.02,1603.34,1442.52
O0006031,P00194,2,2445.22,696.06,4194.38,3088.16
O0006031,P00162,1,7637.34,1087.03,6550.31,5197.69
O0006032,P00293,1,809.45,144.52,891.57,525.54
O0006033,P00282,3,7394.61,1789.62,20394.21,15602.49
O0006034,P00497,2,40340.19,16181.98,87088.9,53632.86
O0006034,P00272,2,2512.75,1007.96,5424.68,3776.6
O0006035,P00305,3,3782.2,857.7,10488.9,8041.53
O0006035,P00173,3,3115.98,706.62,8641.32,6861.36
O0006035,P00029,2,493.19,74.56,911.82,643.46
O0006036,P00498,2,470.73,14.2,927.26,694.82
O0006037,P00078,2,938.49,254.54,1622.44,1127.64
O0006037,P00081,2,27557.69,7474.3,47641.08,40159.76
O0006037,P00131,1,242.95,32.95,210.0,173.92
O0006038,P00397,1,7832.61,1104.21,8921.54,5326.16
O0006039,P00057,1,7252.41,791.14,6461.27,5053.67
O0006040,P00401,2,11237.44,3139.28,25628.57,12859.96
O0006040,P00564,1,1295.59,180.97,1477.39,962.85
O0006040,P00050,3,446.69,187.18,1528.11,963.42
O0006041,P00151,2,1824.65,547.07,3102.23,2497.88
O0006042,P00021,3,1394.74,61.36,4122.86,2915.49
O0006042,P00268,1,4750.45,69.67,4680.78,2301.64
O0006043,P00096,2,866.54,254.7,1478.38,1298.06
O0006043,P00037,2,2352.6,691.49,4013.71,3521.26
O0006043,P00575,1,253.09,37.19,215.9,174.19
O0006044,P00357,2,481.88,181.55,782.21,683.92
O0006044,P00339,2,594.22,223.87,964.57,804.64
O0006044,P00066,1,684.29,128.9,555.39,494.15
O0006044,P00026,1,651.57,122.74,528.83,484.63
O0006045,P00020,1,5674.3,443.64,5230.66,3222.93
O0006046,P00546,3,1504.22,303.7,4208.96,3226.86
O0006047,P00023,3,128.54,0.0,493.59,217.23
O0006047,P00389,3,585.12,0.0,2246.86,900.06
O0006048,P00458,2,8054.25,1144.8,14963.7,10893.5
O0006049,P00592,1,291.8,52.42,239.38,152.15
O0006049,P00378,2,2432.01,873.72,3990.3,2709.74
O0006049,P00354,2,7163.38,2573.49,11753.27,10471.72
O0006050,P00490,1,4426.39,384.21,4042.18,2704.79
O0006051,P00202,1,8915.31,877.86,10533.74,4318.57
O0006052,P00394,2,1592.29,421.44,3654.82,2314.72
O0006053,P00371,1,3124.77,410.61,2714.16,2360.59
O0006053,P00019,2,3110.9,817.57,5404.23,4710.68
O0006054,P00443,3,395.01,180.0,1005.03,825.03
O0006055,P00572,3,6494.5,1039.29,18444.21,10233.03
O0006055,P00076,1,2261.28,120.62,2140.66,1095.84
O0006055,P00179,1,425.93,22.72,403.21,274.08
O0006056,P00304,2,1405.01,485.69,3111.13,1358.68
O0006057,P00418,2,2444.95,244.01,6015.06,2881.46
O0006058,P00222,3,840.94,539.57,1983.25,1810.89
O0006058,P00255,1,2145.36,458.84,1686.52,1442.52
O0006058,P00212,3,8665.96,5560.31,20437.57,13342.05
O0006058,P00251,1,2720.56,581.86,2138.7,1900.06
O0006059,P00221,3,2378.04,625.25,6508.87,4955.28
O0006059,P00112,3,628.03,165.12,1718.97,1241.22
O0006060,P00449,3,6329.61,2617.39,16371.44,10676.13
O0006060,P00056,3,4546.34,1879.98,11759.04,7226.16
O0006060,P00472,1,382.07,52.66,329.41,241.55
O0006061,P00567,3,429.21,0.0,1287.63,729.03
O0006061,P00160,3,363.69,0.0,1091.07,752.49
O0006062,P00527,3,633.06,444.35,1454.83,1116.63
O0006062,P00395,1,1538.36,359.93,1178.43,1118.91
O0006063,P00330,2,961.23,76.74,1845.72,1019.1
O0006063,P00358,1,423.04,16.89,406.15,267.05
O0006064,P00191,3,1149.59,463.85,3950.57,2207.61
O0006065,P00484,3,1471.11,612.74,3800.59,2657.58
O0006065,P00293,2,809.45,224.76,1394.14,1051.08
O0006065,P00483,1,967.08,134.27,832.81,473.22
O0006066,P00459,3,3786.43,1709.92,9649.37,8004.99
O0006066,P00506,2,2702.38,813.58,4591.18,2950.7
O0006067,P00102,2,174.64,81.12,365.96,218.1
O0006067,P00052,3,9499.41,6618.69,29859.04,21496.08
O0006068,P00298,1,7403.13,326.46,7076.67,5407.52
O0006069,P00201,1,17261.31,4446.12,17648.36,10787.83
O0006070,P00123,1,227.67,33.41,194.26,114.61
O0006071,P00471,3,282.58,116.93,968.17,434.94
O0006072,P00320,1,209.86,26.23,183.63,129.88
O0006073,P00249,2,13490.93,2100.44,24881.42,13059.38
O0006074,P00171,3,889.11,389.76,2277.57,1584.0
O0006075,P00556,2,1214.87,296.05,2133.69,1317.54
O0006075,P00346,2,477.73,116.42,839.04,535.64
O0006075,P00163,1,1323.17,161.22,1161.95,852.75
O0006076,P00431,3,230.47,24.76,666.65,388.11
O0006077,P00407,3,1622.94,656.47,4212.35,2378.88
O0006078,P00505,2,16961.72,2385.05,31538.39,18197.14
O0006079,P00496,2,3143.54,251.17,6035.91,3129.46
O0006079,P00439,2,966.09,77.19,1854.99,1049.34
O0006080,P00380,2,3229.71,1863.6,6404.46,4019.46
O0006081,P00294,2,1393.85,233.53,2554.17,1968.64
O0006082,P00197,1,1451.23,154.27,1296.96,1001.32
O0006083,P00296,3,1290.15,830.08,4124.09,2468.4
O0006083,P00216,2,4359.7,1870.02,9290.81,6449.98
O0006084,P00186,2,742.48,211.17,1273.79,1095.56
O0006084,P00030,2,77.24,21.97,132.51,100.4
O0006084,P00045,2,1427.93,406.12,2449.74,1517.68
O0006084,P00306,3,1186.38,506.12,3053.02,1717.44
O0006085,P00395,1,1538.36,190.85,1778.25,1118.91
O0006085,P00209,1,9190.49,1140.17,10623.66,5151.51
O0006085,P00336,1,2488.04,308.67,2876.03,1475.57
O0006086,P00413,2,1474.97,313.37,2636.57,1574.94
O0006087,P00588,1,4549.62,296.61,4253.01,2483.05
O0006088,P00430,3,1484.16,683.53,5015.64,2706.03
O0006088,P00142,2,89.57,27.5,201.8,94.2
O0006089,P00578,2,2212.57,566.6,5097.58,3083.32
O0006089,P00115,3,200.27,76.93,692.11,297.6
O0006090,P00019,2,3110.9,1267.32,6696.59,4710.68
O0006090,P00452,3,8573.01,5238.71,27681.65,16153.62
O0006090,P00555,1,285.28,58.11,307.05,209.41
O0006090,P00486,3,536.21,327.66,1731.38,1156.02
O0006091,P00427,2,1146.53,214.32,2078.74,1400.1
O0006092,P00187,3,3674.29,2366.37,11742.91,8041.35
O0006093,P00300,3,1132.27,0.0,3396.81,2262.69
O0006093,P00338,2,2977.07,0.0,5954.14,3111.48
O0006094,P00546,2,1504.22,149.06,2859.38,2151.24
O0006095,P00335,3,567.98,323.4,1857.64,856.23
O0006096,P00233,2,71231.34,18772.91,123689.77,77814.38
O0006096,P00435,1,3333.91,439.32,2894.59,1983.8
O0006097,P00524,1,3586.9,408.9,3178.0,1756.02
O0006098,P00443,3,395.01,98.92,1086.11,825.03
O0006099,P00158,1,1456.57,11.14,1853.27,942.74
O0006100,P00053,3,3045.85,1576.23,7561.32,6277.44
O0006100,P00392,2,2343.95,808.66,3879.24,2625.96
O0006101,P00330,1,961.23,149.6,811.63,509.55
O0006102,P00265,2,28140.86,6248.38,65792.22,30729.24
O0006102,P00586,2,3775.36,838.28,8826.64,3975.98
O0006103,P00024,2,941.49,0.0,1882.98,952.8
O0006104,P00227,2,391.66,63.92,719.4,438.4
O0006104,P00449,3,6329.61,1549.42,17439.41,10676.13
O0006104,P00114,3,718.81,175.96,1980.47,1188.42
O0006105,P00202,3,8915.31,4136.29,22609.64,12955.71
O0006106,P00332,3,13769.78,3692.66,37616.68,20964.36
O0006107,P00039,3,966.99,0.0,2900.97,2076.57
O0006108,P00583,3,1402.29,0.0,4206.87,2156.52
O0006108,P00223,2,277.61,0.0,555.22,389.86
O0006108,P00406,3,732.43,0.0,2197.29,1640.85
O0006109,P00151,3,1824.65,1203.28,5803.37,3746.82
O0006109,P00188,2,2442.82,1073.96,5179.66,2757.9
O0006110,P00349,2,4317.45,713.59,7921.31,4468.6
O0006111,P00292,2,282.48,59.6,663.55,427.76
O0006111,P00085,1,479.05,50.54,562.65,298.37
O0006111,P00073,1,32534.31,3432.3,38211.62,18847.95
O0006112,P00578,1,2212.57,760.98,2071.11,1541.66
O0006112,P00115,3,200.27,206.64,562.4,297.6
O0006113,P00324,1,915.92,129.58,786.34,508.16
O0006113,P00072,2,227.17,64.28,390.06,334.6
O0006113,P00252,1,1562.49,221.06,1341.43,909.86
O0006114,P00535,2,432.94,20.19,845.69,417.52
O0006115,P00334,1,717.53,29.55,687.98,386.87
O0006116,P00423,2,1950.44,101.95,3798.93,2491.22
O0006117,P00543,1,443.5,53.53,389.97,221.57
O0006118,P00218,3,7757.52,6180.16,17092.4,11501.04
O0006118,P00458,3,8054.25,6416.56,17746.19,16340.25
O0006118,P00461,1,1234.7,327.88,906.82,931.53
O0006118,P00298,3,7403.13,5897.83,16311.56,16222.56
O0006119,P00571,1,2126.76,403.05,1723.71,1310.18
O0006119,P00536,3,253.23,143.97,615.72,510.6
O0006120,P00428,1,331.9,51.01,373.82,233.45
O0006121,P00118,1,261.1,26.3,234.8,127.2
O0006122,P00188,3,2442.82,1031.98,8348.45,4136.85
O0006123,P00046,2,307.51,91.33,695.89,336.64
O0006124,P00354,1,7163.38,218.16,6945.22,5235.86
O0006124,P00460,2,6266.59,381.69,12151.49,9197.12
O0006125,P00511,1,1631.89,63.84,1568.05,1054.47
O0006126,P00029,3,493.19,110.22,1369.35,965.19
O0006126,P00433,1,53622.16,3994.67,49627.49,35943.8
O0006126,P00295,2,184.52,27.49,341.55,245.16
O0006127,P00046,3,307.51,134.98,787.55,504.96
O0006128,P00259,3,272.24,100.75,715.97,447.33
O0006128,P00026,2,651.57,160.76,1142.38,969.26
O0006129,P00290,3,1318.16,287.55,3666.93,2830.89
O0006130,P00128,3,1447.05,348.79,3992.36,3254.61
O0006131,P00144,2,447.47,19.18,875.76,525.96
O0006132,P00555,3,285.28,144.07,951.4,628.23
O0006133,P00164,1,2427.26,72.39,2354.87,1205.22
O0006133,P00421,1,1586.91,47.33,1539.58,763.18
O0006134,P00079,2,123.63,13.34,303.15,126.2
O0006134,P00241,1,8290.29,447.2,10164.37,5913.94
O0006135,P00547,1,234.46,18.83,281.28,126.38
O0006136,P00067,1,836.07,178.71,891.46,487.65
O0006137,P00143,3,260.52,100.28,681.28,570.81
O0006137,P00072,2,227.17,58.29,396.05,334.6
O0006138,P00549,3,975.59,417.76,2509.01,1443.78
O0006138,P00377,3,68689.91,29414.04,176655.69,130778.01
O0006138,P00245,1,3043.07,434.36,2608.71,1557.71
O0006139,P00114,1,718.81,0.0,718.81,396.14
O0006139,P00251,2,2720.56,0.0,5441.12,3800.12
O0006140,P00016,2,881.76,83.53,1679.99,1180.12
O0006140,P00151,3,1824.65,259.27,5214.68,3746.82
O0006141,P00448,3,466.32,46.51,1352.45,905.7
O0006142,P00233,2,71231.34,7993.47,134469.21,77814.38
O0006142,P00313,1,14752.3,827.74,13924.56,10247.33
O0006143,P00316,1,10736.77,1693.06,12050.0,6641.8
O0006144,P00513,2,71376.29,21146.23,121606.35,83442.72
O0006144,P00324,3,915.92,407.03,2340.73,1524.48
O0006145,P00434,2,990.12,106.65,1873.59,1319.6
O0006146,P00007,2,420.27,99.63,740.91,559.54
O0006147,P00436,1,625.02,64.08,560.94,398.6
O0006148,P00351,2,1141.94,0.0,2283.88,1346.56
O0006148,P00330,1,961.23,0.0,961.23,509.55
O0006149,P00383,1,544.03,68.38,475.65,330.26
O0006149,P00024,2,941.49,236.66,1646.32,952.8
O0006150,P00161,1,11972.08,2671.32,12652.95,9020.29
O0006151,P00412,2,4084.36,1208.08,9247.88,4944.28
O0006151,P00002,1,1129.53,167.05,1278.75,792.19
O0006152,P00103,2,195.0,21.59,368.41,272.06
O0006152,P00097,3,60925.13,10117.28,172658.11,134219.1
O0006152,P00262,1,368.54,20.4,348.14,271.4
O0006153,P00077,3,2218.97,203.29,6453.62,3281.4
O0006153,P00271,2,291.46,17.8,565.12,368.88
O0006154,P00475,1,692.56,86.28,606.28,334.57
O0006154,P00229,3,1490.22,556.93,3913.73,3073.08
O0006154,P00435,3,3333.91,1245.97,8755.76,5951.4
O0006155,P00163,2,1323.17,342.81,2303.53,1705.5
O0006156,P00366,3,848.44,209.28,2336.04,1406.1
O0006157,P00340,2,7462.28,0.0,14924.56,8761.62
O0006158,P00173,3,3115.98,1661.08,7686.86,6861.36
O0006159,P00239,1,662.22,34.09,628.13,403.14
O0006160,P00506,1,2702.38,422.45,3036.6,1475.35
O0006161,P00026,2,651.57,91.93,1576.09,969.26
O0006162,P00406,2,732.43,144.73,1320.13,1093.9
O0006162,P00552,2,801.47,158.38,1444.56,849.78
O0006163,P00121,1,5610.52,1412.23,5769.24,3057.58
O0006163,P00016,2,881.76,443.9,1813.41,1180.12
O0006164,P00421,2,1586.91,688.86,3373.63,1526.36
O0006164,P00482,1,4050.17,879.07,4305.15,2292.39
O0006164,P00593,2,15717.98,6823.01,33415.02,20098.64
O0006165,P00525,2,5789.15,1233.36,10344.94,6743.32
O0006165,P00425,1,1969.3,209.78,1759.52,1215.08
O0006165,P00536,2,253.23,53.95,452.51,340.4
O0006165,P00263,3,678.48,216.82,1818.62,1365.36
O0006166,P00549,2,975.59,236.81,1714.37,962.52
O0006167,P00019,3,3110.9,976.62,8356.08,7066.02
O0006168,P00096,3,866.54,119.48,2480.14,1947.09
O0006168,P00462,1,2170.74,99.77,2070.97,1418.33
O0006168,P00015,1,591.63,27.19,564.44,386.94
O0006169,P00401,1,11237.44,914.69,10322.75,6429.98
O0006169,P00128,2,1447.05,235.57,2658.53,2169.74
O0006170,P00358,2,423.04,34.24,811.84,534.1
O0006170,P00305,1,3782.2,153.08,3629.12,2680.51
O0006171,P00417,1,1996.16,5.72,1990.44,1026.91
O0006172,P00006,1,169.16,38.87,177.66,91.92
O0006173,P00590,1,1544.03,63.16,1480.87,1004.52
O0006173,P00460,1,6266.59,256.36,6010.23,4598.56
O0006173,P00042,3,1178.13,144.59,3389.8,1796.43
O0006173,P00273,3,4282.77,525.61,12322.7,8884.11
O0006174,P00073,2,32534.31,1267.43,63801.19,37695.9
O0006174,P00310,1,2014.32,39.24,1975.08,1174.92
O0006174,P00566,3,783.14,45.76,2303.66,1175.67
O0006174,P00003,2,314.69,12.26,617.12,417.14
O0006175,P00434,2,990.12,352.82,1627.42,1319.6
O0006175,P00230,2,2432.59,866.82,3998.36,2762.0
O0006176,P00282,3,7394.61,4268.9,17914.93,15602.49
O0006177,P00024,3,941.49,104.3,2720.17,1429.2
O0006177,P00442,1,1660.56,61.32,1599.24,820.66
O0006178,P00338,2,2977.07,291.27,5662.87,3111.48
O0006179,P00367,2,236.83,56.12,417.54,271.9
O0006180,P00185,1,67783.39,7539.47,60243.92,42074.3
O0006181,P00410,1,467.9,63.23,404.67,342.58
O0006181,P00262,2,368.54,99.61,637.47,542.8
O0006182,P00148,3,409.29,84.53,1143.34,835.59
O0006182,P00025,1,19141.98,1317.83,17824.15,11822.38
O0006183,P00178,2,4381.14,1220.88,7541.4,6571.48
O0006183,P00497,2,40340.19,11241.45,69438.93,53632.86
O0006184,P00552,3,801.47,244.34,2160.07,1274.67
O0006185,P00513,1,71376.29,11410.05,79951.6,41721.36
O0006186,P00121,3,5610.52,3971.65,17572.74,9172.74
O0006186,P00147,2,4041.11,1907.12,8438.12,5001.3
O0006186,P00286,1,2195.83,518.14,2292.52,1149.58
O0006186,P00549,3,975.59,690.61,3055.65,1443.78
O0006187,P00566,3,783.14,140.14,2209.28,1175.67
O0006187,P00324,2,915.92,109.27,1722.57,1016.32
O0006187,P00144,2,447.47,53.38,841.56,525.96
O0006188,P00592,1,291.8,8.71,283.09,152.15
O0006189,P00006,2,169.16,32.39,400.66,183.84
O0006189,P00453,3,609.43,175.06,2165.15,1256.49
O0006189,P00247,3,154.32,44.33,548.26,294.45
O0006190,P00074,2,2211.57,360.15,4062.99,3345.28
O0006190,P00580,3,3527.12,861.57,9719.79,7314.0
O0006190,P00108,2,4153.71,676.42,7631.0,4057.78
O0006191,P00324,1,915.92,90.19,825.73,508.16
O0006192,P00359,1,878.96,184.7,694.26,489.25
O0006193,P00528,1,1007.74,103.78,903.96,710.8
O0006194,P00337,3,19533.4,5128.57,53471.63,34244.7
O0006195,P00244,2,1081.46,242.96,1919.96,1269.9
O0006196,P00041,2,7162.94,1008.64,13317.24,10741.2
O0006196,P00476,1,510.84,35.97,474.87,358.66
O0006197,P00420,1,8680.78,473.23,8207.55,6159.51
O0006198,P00132,2,2283.06,254.82,4311.3,2486.92
O0006198,P00418,3,2444.95,409.34,6925.51,4322.19
